Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
1. Assens;A;Socialdemokratiet;Listestemmer;306
1. Assens;A;Socialdemokratiet;Poul-Erik Svendsen, Aarup;151
1. Assens;A;Socialdemokratiet;Charlotte Vincent Petersen, Tom.St;56
1. Assens;A;Socialdemokratiet;Sara Emil Baaring, Vissenbjerg;60
1. Assens;A;Socialdemokratiet;Lone Akselsen, Brylle;16
1. Assens;A;Socialdemokratiet;Ashil Farokh, Tommerup St.;22
1. Assens;A;Socialdemokratiet;Berit Schaldemose, Glamsbjerg;25
1. Assens;A;Socialdemokratiet;Lasse Tajmer, Assens;213
1. Assens;A;Socialdemokratiet;Lars Søgaard, Assens;103
1. Assens;A;Socialdemokratiet;Elmer Philipsen, Glamsbjerg;16
1. Assens;A;Socialdemokratiet;Henrik Hansen, Assens;127
1. Assens;A;Socialdemokratiet;Leif Rothe Rasmussen, Aarup;6
1. Assens;A;Socialdemokratiet;Lone Hegaard Andersen, Brylle;15
1. Assens;A;Socialdemokratiet;Poul Hansen, Brunshuse;20
1. Assens;A;Socialdemokratiet;Mikael Jensen, Assens;38
1. Assens;A;Socialdemokratiet;Helge Kold, Haarby;10
1. Assens;A;Socialdemokratiet;Inga Jørgensen, Aarup;2
1. Assens;B;Radikale Venstre;Listestemmer;24
1. Assens;B;Radikale Venstre;Poul Poulsen, Aarup;31
1. Assens;B;Radikale Venstre;Rasmus Dons, Gummerup;5
1. Assens;B;Radikale Venstre;Joy Christensen, Assens;15
1. Assens;C;Det Konservative Folkeparti;Listestemmer;64
1. Assens;C;Det Konservative Folkeparti;Søren Thomsen, Assens;249
1. Assens;C;Det Konservative Folkeparti;Jim Staffensen, Haarby;10
1. Assens;C;Det Konservative Folkeparti;Natasja Bruun Knudsen, Assens;51
1. Assens;C;Det Konservative Folkeparti;Vagn Top, Brylle;2
1. Assens;C;Det Konservative Folkeparti;Tobias Bennedsen, Barløse;6
1. Assens;C;Det Konservative Folkeparti;Lars Littau Goldmann, Haarby;3
1. Assens;C;Det Konservative Folkeparti;John Børsting Mikkelsen, Helnæs;3
1. Assens;C;Det Konservative Folkeparti;Sofia Katrine Svensson, Tommerup;0
1. Assens;C;Det Konservative Folkeparti;Jesper Christensen, Glamsbjerg;4
1. Assens;D;Nye Borgerlige;Listestemmer;56
1. Assens;D;Nye Borgerlige;Lars S. Lillebæk;49
1. Assens;D;Nye Borgerlige;Hanne Knappmann;19
1. Assens;F;SF - Socialistisk Folkeparti;Listestemmer;58
1. Assens;F;SF - Socialistisk Folkeparti;Mogens Mulle Johansen, Glamsbjerg;22
1. Assens;F;SF - Socialistisk Folkeparti;Jeanette Sandberg, Tommerup St.;35
1. Assens;F;SF - Socialistisk Folkeparti;Flemming Risskov Jørgensen, Viss.;22
1. Assens;F;SF - Socialistisk Folkeparti;Poul Erik Kristiansen, Glamsbjerg;6
1. Assens;F;SF - Socialistisk Folkeparti;Mette-Rose Kongstad, Glamsbjerg;11
1. Assens;F;SF - Socialistisk Folkeparti;Hans Peter Lund, Tommerup St.;1
