Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
1. Roskilde Bymidte;A;Socialdemokratiet;Listestemmer;243
1. Roskilde Bymidte;A;Socialdemokratiet;Tomas Breddam, Roskilde;296
1. Roskilde Bymidte;A;Socialdemokratiet;Gitte Kronbak, Roskilde;44
1. Roskilde Bymidte;A;Socialdemokratiet;Jens Børsting, Roskilde;30
1. Roskilde Bymidte;A;Socialdemokratiet;Jette Henning, Roskilde;33
1. Roskilde Bymidte;A;Socialdemokratiet;Claus Larsen, Jyllinge;9
1. Roskilde Bymidte;A;Socialdemokratiet;Camilla Vilby-Mokvist, Roskilde;23
1. Roskilde Bymidte;A;Socialdemokratiet;Troels Toft, Roskilde;18
1. Roskilde Bymidte;A;Socialdemokratiet;Bente Dieckmann, Roskilde;13
1. Roskilde Bymidte;A;Socialdemokratiet;Thomas Bach Jørgensen, Viby;2
1. Roskilde Bymidte;A;Socialdemokratiet;Anne Marie Wulff Hedenborg,Roskild;27
1. Roskilde Bymidte;A;Socialdemokratiet;Frank Hvid, Trekroner;7
1. Roskilde Bymidte;A;Socialdemokratiet;Chili Preisler-Andersen, Roskilde;41
1. Roskilde Bymidte;A;Socialdemokratiet;Henrik Bundgaard, Trekroner;5
1. Roskilde Bymidte;A;Socialdemokratiet;Anne-Dorte Nygaard, Viby;2
1. Roskilde Bymidte;A;Socialdemokratiet;Tuncay Yilmaz, Roskilde;5
1. Roskilde Bymidte;A;Socialdemokratiet;Anna-Catharina Röper, Trekroner;3
1. Roskilde Bymidte;A;Socialdemokratiet;Yalcin Dogan, Roskilde;3
1. Roskilde Bymidte;A;Socialdemokratiet;Filiz Sarah Thunø, Jyllinge;11
1. Roskilde Bymidte;A;Socialdemokratiet;Samir Salameh, Roskilde;4
1. Roskilde Bymidte;A;Socialdemokratiet;Jana Nelth Drejer, Roskilde;4
1. Roskilde Bymidte;A;Socialdemokratiet;Line Kjærside, Roskilde;6
1. Roskilde Bymidte;B;Radikale Venstre;Listestemmer;81
1. Roskilde Bymidte;B;Radikale Venstre;Jeppe Trolle, Viby;59
1. Roskilde Bymidte;B;Radikale Venstre;Maren Ottar Hessner, Trekroner;29
1. Roskilde Bymidte;B;Radikale Venstre;Jeppe Fransson, Roskilde;14
1. Roskilde Bymidte;B;Radikale Venstre;Cevri Ocak, Roskilde;5
1. Roskilde Bymidte;B;Radikale Venstre;Helena Tjørnelund, Roskilde;23
1. Roskilde Bymidte;B;Radikale Venstre;Annemette Birk, Roskilde;1
1. Roskilde Bymidte;B;Radikale Venstre;Johanne Nowack, Svogerslev;24
1. Roskilde Bymidte;B;Radikale Venstre;Jette Tidgen Houtved, Skt. Jørgens;3
1. Roskilde Bymidte;B;Radikale Venstre;Lotte Nowack, Svogerslev;1
1. Roskilde Bymidte;B;Radikale Venstre;Anders Rohde, Roskilde;1
1. Roskilde Bymidte;B;Radikale Venstre;Lasse Fogh, Roskilde;3
1. Roskilde Bymidte;B;Radikale Venstre;Emilie Holm Johansen, Himmelev;1
1. Roskilde Bymidte;B;Radikale Venstre;Jens Erik Ørum, Jyllinge;0
1. Roskilde Bymidte;B;Radikale Venstre;Henrik Skov, Jyllinge;0
1. Roskilde Bymidte;C;Det Konservative Folkeparti;Listestemmer;162
1. Roskilde Bymidte;C;Det Konservative Folkeparti;Lars Lindskov, Jyllinge;162
1. Roskilde Bymidte;C;Det Konservative Folkeparti;Trine Borre, Roskilde;50
1. Roskilde Bymidte;C;Det Konservative Folkeparti;Mogens Hallager, Jyllinge;8
1. Roskilde Bymidte;C;Det Konservative Folkeparti;Jesper Kejlhof, Roskilde;40
1. Roskilde Bymidte;C;Det Konservative Folkeparti;Pierre Kary, Svogerslev;7
1. Roskilde Bymidte;C;Det Konservative Folkeparti;Berit Kristensen, Trekroner;5
1. Roskilde Bymidte;C;Det Konservative Folkeparti;Mikkel Grøndahl, Himmelev;5
1. Roskilde Bymidte;C;Det Konservative Folkeparti;Kathja Børsting Jensen, Darup;10
1. Roskilde Bymidte;C;Det Konservative Folkeparti;Lasse Guldberg, Viby;1
1. Roskilde Bymidte;C;Det Konservative Folkeparti;Nicolai Føns Lomholt, Gundsølille;2
1. Roskilde Bymidte;C;Det Konservative Folkeparti;Ann Buch, Østrup;4
1. Roskilde Bymidte;C;Det Konservative Folkeparti;Jane Lerke, Svogerslev;8
1. Roskilde Bymidte;C;Det Konservative Folkeparti;Klaus Aare Bang, Jyllinge;10
1. Roskilde Bymidte;C;Det Konservative Folkeparti;Brian Hornuff, Roskilde;5
1. Roskilde Bymidte;C;Det Konservative Folkeparti;Kåre Søderberg, Viby;0
1. Roskilde Bymidte;C;Det Konservative Folkeparti;Carsten Helge Nielsen, Roskilde;35
1. Roskilde Bymidte;C;Det Konservative Folkeparti;Anne Fabricius Murmann, Trekroner;9
1. Roskilde Bymidte;D;Nye Borgerlige;Listestemmer;31
1. Roskilde Bymidte;D;Nye Borgerlige;Lars Holst Kruse;12
1. Roskilde Bymidte;D;Nye Borgerlige;Christian Vestergaard;8
1. Roskilde Bymidte;D;Nye Borgerlige;Sussie Banke Skovdal;6
1. Roskilde Bymidte;D;Nye Borgerlige;Palle Thrane Mortensen;0
1. Roskilde Bymidte;D;Nye Borgerlige;Louise Holst Kruse;4
1. Roskilde Bymidte;D;Nye Borgerlige;Daniel Louis Knudsen;0
1. Roskilde Bymidte;D;Nye Borgerlige;Kim Lindberg;4
1. Roskilde Bymidte;F;SF - Socialistisk Folkeparti;Listestemmer;99
1. Roskilde Bymidte;F;SF - Socialistisk Folkeparti;Tina Boel, Roskilde;145
1. Roskilde Bymidte;F;SF - Socialistisk Folkeparti;Torben Jørgensen, Roskilde;26
1. Roskilde Bymidte;F;SF - Socialistisk Folkeparti;Mads Chr. Præstegaard, Viby;11
1. Roskilde Bymidte;F;SF - Socialistisk Folkeparti;Jeanne Bergmansen, Roskilde;22
1. Roskilde Bymidte;F;SF - Socialistisk Folkeparti;Kirsten Bjelke, Roskilde;12
1. Roskilde Bymidte;F;SF - Socialistisk Folkeparti;Rita Thorsen, Viby;0
1. Roskilde Bymidte;F;SF - Socialistisk Folkeparti;Maja Møllnitz Lange, Roskilde;4
1. Roskilde Bymidte;F;SF - Socialistisk Folkeparti;Kim Raben, Trekroner;1
1. Roskilde Bymidte;F;SF - Socialistisk Folkeparti;Røskva Laksø, Jyllinge;2
1. Roskilde Bymidte;F;SF - Socialistisk Folkeparti;Marianne Kargaard, Roskilde;1
1. Roskilde Bymidte;F;SF - Socialistisk Folkeparti;Elin Stegmann Christensen,Jyllinge;2
1. Roskilde Bymidte;G;Veganerpartiet;Listestemmer;4
1. Roskilde Bymidte;G;Veganerpartiet;Sus Enebo;5
1. Roskilde Bymidte;G;Veganerpartiet;Tina Nolsø;0
1. Roskilde Bymidte;I;Liberal Alliance;Listestemmer;26
1. Roskilde Bymidte;I;Liberal Alliance;Lars-Christian Brask;120
1. Roskilde Bymidte;I;Liberal Alliance;Knud Damgaard;4
1. Roskilde Bymidte;I;Liberal Alliance;Nikolaj Vester;10
1. Roskilde Bymidte;I;Liberal Alliance;Lizzi Tvede Waagstein;0
1. Roskilde Bymidte;I;Liberal Alliance;Christian Arendorf;16
1. Roskilde Bymidte;I;Liberal Alliance;Hans Eiler Hammer;5
1. Roskilde Bymidte;I;Liberal Alliance;Lisa Ditlevsen;6
1. Roskilde Bymidte;I;Liberal Alliance;Niels Sejer;0
1. Roskilde Bymidte;I;Liberal Alliance;Hans Petter Dalen;1
1. Roskilde Bymidte;I;Liberal Alliance;Lasse Søkilde;3
1. Roskilde Bymidte;I;Liberal Alliance;Lars Tonø;2
1. Roskilde Bymidte;K;Kristendemokraterne;Listestemmer;6
1. Roskilde Bymidte;K;Kristendemokraterne;John Haugegaard;4
1. Roskilde Bymidte;K;Kristendemokraterne;Sergio Fox;1
1. Roskilde Bymidte;K;Kristendemokraterne;Per Kristensen;1
1. Roskilde Bymidte;M;Michael Philip Hansen-listen;Listestemmer;1
1. Roskilde Bymidte;M;Michael Philip Hansen-listen;Michael Philip Hansen, Roskilde;10
1. Roskilde Bymidte;M;Michael Philip Hansen-listen;Heidi Fog Hansen, Hyrdehøj;0
1. Roskilde Bymidte;O;Dansk Folkeparti;Listestemmer;28
1. Roskilde Bymidte;O;Dansk Folkeparti;Merete Dea Larsen;76
1. Roskilde Bymidte;O;Dansk Folkeparti;Jan Herskov;12
1. Roskilde Bymidte;O;Dansk Folkeparti;Karsten Lorentzen;2
1. Roskilde Bymidte;O;Dansk Folkeparti;Benny Skjoldborg;0
1. Roskilde Bymidte;O;Dansk Folkeparti;Gitte Simoni;11
1. Roskilde Bymidte;O;Dansk Folkeparti;Jeanett Rasmussen;2
1. Roskilde Bymidte;O;Dansk Folkeparti;Birgith Hyldgaard;1
1. Roskilde Bymidte;O;Dansk Folkeparti;Preben Markvardsen;0
1. Roskilde Bymidte;V;Venstre, Danmarks Liberale Parti;Listestemmer;131
1. Roskilde Bymidte;V;Venstre, Danmarks Liberale Parti;Jette Tjørnelund, Viby;73
1. Roskilde Bymidte;V;Venstre, Danmarks Liberale Parti;Bent Jørgensen, Svogerslev;35
1. Roskilde Bymidte;V;Venstre, Danmarks Liberale Parti;Jacob Søegaard, Ågerup;3
1. Roskilde Bymidte;V;Venstre, Danmarks Liberale Parti;Evan Lynnerup, Jyllinge;11
1. Roskilde Bymidte;V;Venstre, Danmarks Liberale Parti;Rasmus Hylleberg, Himmelev;18
1. Roskilde Bymidte;V;Venstre, Danmarks Liberale Parti;Marianne Ø Kiærulff, Tågerup;4
1. Roskilde Bymidte;V;Venstre, Danmarks Liberale Parti;Maria Kongsaa, Jyllinge;5
1. Roskilde Bymidte;V;Venstre, Danmarks Liberale Parti;Fleming Friis Larsen, Himmelev;2
1. Roskilde Bymidte;V;Venstre, Danmarks Liberale Parti;Frederikke Kiærulff-Skytte,Musicon;7
1. Roskilde Bymidte;V;Venstre, Danmarks Liberale Parti;Linda Frehr Holm, Vor Frue;13
1. Roskilde Bymidte;V;Venstre, Danmarks Liberale Parti;Niels Jørgen Hansen, Roskilde;10
