Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
1. Aabybro;A;Socialdemokratiet;Listestemmer;277
1. Aabybro;A;Socialdemokratiet;Diane Aarestrup, Pandrup;273
1. Aabybro;A;Socialdemokratiet;René Rosenkrans, Fjerritslev;3
1. Aabybro;A;Socialdemokratiet;Jens Chr. Golding, Moseby;19
1. Aabybro;A;Socialdemokratiet;Susanne Møller Jensen, Nørhalne;30
1. Aabybro;A;Socialdemokratiet;Kiki Bach, Aabybro;335
1. Aabybro;A;Socialdemokratiet;Per Halsboe-Larsen, Fjerritslev;7
1. Aabybro;A;Socialdemokratiet;Mette Vestenbæk, V. Hjermitslev;5
1. Aabybro;A;Socialdemokratiet;Fillip Christensen, Tranum;7
1. Aabybro;A;Socialdemokratiet;Peter Vejlø Vestergaard, Hjortdal;8
1. Aabybro;A;Socialdemokratiet;Lisbet Emmery, Gjøl;14
1. Aabybro;A;Socialdemokratiet;Louise Smith Jensen, Biersted;8
1. Aabybro;A;Socialdemokratiet;Frank Trolle, Biersted;14
1. Aabybro;A;Socialdemokratiet;Villy Thomsen, Skovsgaard;1
1. Aabybro;A;Socialdemokratiet;Nanna Holdgaard Meineche, Aabybro;48
1. Aabybro;A;Socialdemokratiet;Winnie Aakjær, Hune;11
1. Aabybro;A;Socialdemokratiet;Mads Sørensen, Pandrup;0
1. Aabybro;A;Socialdemokratiet;Gerda Kanstrup, Pandrup;0
1. Aabybro;A;Socialdemokratiet;Arne Henriksen, Blokhus;0
1. Aabybro;B;Radikale Venstre;Listestemmer;12
1. Aabybro;B;Radikale Venstre;Vibeke Dalsgaard;9
1. Aabybro;B;Radikale Venstre;Jørn Baandrup;4
1. Aabybro;B;Radikale Venstre;Sonja Hejselbæk;0
1. Aabybro;B;Radikale Venstre;Niels Kristian Pilgaard Jensen;2
1. Aabybro;B;Radikale Venstre;Annegrete Jensen;0
1. Aabybro;C;Det Konservative Folkeparti;Listestemmer;60
1. Aabybro;C;Det Konservative Folkeparti;Jørgen Ravn Christensen, Gjøl;51
1. Aabybro;C;Det Konservative Folkeparti;Palle L. Nielsen, Fjerritslev;9
1. Aabybro;C;Det Konservative Folkeparti;Anna Vallentin Møller, Bonderup;13
1. Aabybro;C;Det Konservative Folkeparti;Anne Mette Bob Kronborg, Aabybro;61
1. Aabybro;C;Det Konservative Folkeparti;Johnny Solberg, Halvrimmen;21
1. Aabybro;D;Nye Borgerlige;Listestemmer;28
1. Aabybro;D;Nye Borgerlige;John Bjerg, Pandrup;46
1. Aabybro;D;Nye Borgerlige;Søren Pagh Albers, Fjerritslev;0
1. Aabybro;D;Nye Borgerlige;Jesper Riis Hansen, Aabybro;20
1. Aabybro;F;SF - Socialistisk Folkeparti;Listestemmer;44
1. Aabybro;F;SF - Socialistisk Folkeparti;Frank Østergaard;23
1. Aabybro;F;SF - Socialistisk Folkeparti;Charlotte Holst Høybye;15
1. Aabybro;F;SF - Socialistisk Folkeparti;Jakob Sønderhaven Korsgaard;9
1. Aabybro;F;SF - Socialistisk Folkeparti;Jørgen Olsson;1
1. Aabybro;F;SF - Socialistisk Folkeparti;Mie Tinggaard Larsen;5
1. Aabybro;K;Kristendemokraterne;Listestemmer;7
1. Aabybro;K;Kristendemokraterne;Jørgen Bjerregaard;9
1. Aabybro;K;Kristendemokraterne;Jakup F. Jacobsen;2
1. Aabybro;K;Kristendemokraterne;Bente Ågren Jensen;12
1. Aabybro;O;Dansk Folkeparti;Listestemmer;24
1. Aabybro;O;Dansk Folkeparti;Anne-Mette Ulstrup, Skovsgård;27
1. Aabybro;O;Dansk Folkeparti;Jens Ørtoft, Kaas;17
1. Aabybro;O;Dansk Folkeparti;Villy Sørensen, Saltum;1
1. Aabybro;O;Dansk Folkeparti;Jonas Frank Steffensen, Brovst;1
1. Aabybro;T;Lokallisten Jammerbugt;Listestemmer;6
1. Aabybro;T;Lokallisten Jammerbugt;Merete Fuglsang Hansen, Hune;41
1. Aabybro;T;Lokallisten Jammerbugt;Bodil Færk, Aabybro;14
1. Aabybro;T;Lokallisten Jammerbugt;Liselotte Visnes Husted, Gøttrup;3
1. Aabybro;T;Lokallisten Jammerbugt;John S. Lambertsen, Tranum Enge;1
1. Aabybro;T;Lokallisten Jammerbugt;Nathalie Albrechtsen, Saltum;5
1. Aabybro;T;Lokallisten Jammerbugt;Jens Peter Larsen, Fjerritslev;0
1. Aabybro;V;Venstre, Danmarks Liberale Parti;Listestemmer;212
1. Aabybro;V;Venstre, Danmarks Liberale Parti;Mogens Gade, Skovsgård;669
1. Aabybro;V;Venstre, Danmarks Liberale Parti;Mariane Andersen, Birkelse;114
1. Aabybro;V;Venstre, Danmarks Liberale Parti;Birgit Mejlholm Kold, Trekroner;9
1. Aabybro;V;Venstre, Danmarks Liberale Parti;Christian Hem, Pandrup;30
1. Aabybro;V;Venstre, Danmarks Liberale Parti;Helle Bak Andreasen, Brovst;51
1. Aabybro;V;Venstre, Danmarks Liberale Parti;Michael Krogsgaard, Aabybro;540
1. Aabybro;V;Venstre, Danmarks Liberale Parti;Morten Grønborg Larsen, Øland;0
1. Aabybro;V;Venstre, Danmarks Liberale Parti;Niels Jørgen Pretzmann, V. Thorup;0
1. Aabybro;V;Venstre, Danmarks Liberale Parti;Jane Koller, Saltum;8
1. Aabybro;V;Venstre, Danmarks Liberale Parti;Ib Nellemann, Aabybro;184
1. Aabybro;V;Venstre, Danmarks Liberale Parti;Mogens Bay, Fjerritslev;2
1. Aabybro;V;Venstre, Danmarks Liberale Parti;Kjeld Hedegård Nielsen, Kaas;4
1. Aabybro;V;Venstre, Danmarks Liberale Parti;Claus Svendsen, Nørhalne;28
1. Aabybro;V;Venstre, Danmarks Liberale Parti;Kim Nibe, Brovst;6
1. Aabybro;V;Venstre, Danmarks Liberale Parti;Ulla Flintholm, Fjerritslev;5
1. Aabybro;V;Venstre, Danmarks Liberale Parti;Bøje Holmsgaard Lundtoft, Pandrup;19
1. Aabybro;V;Venstre, Danmarks Liberale Parti;Hans Peter Urth, Biersted;8
1. Aabybro;V;Venstre, Danmarks Liberale Parti;Lisa Kronborg Sørensen, Tranum;11
1. Aabybro;V;Venstre, Danmarks Liberale Parti;Lasse F Jensen, Bejstrup;2
1. Aabybro;V;Venstre, Danmarks Liberale Parti;Erik Løvind Andersen, Rødhus;6
1. Aabybro;V;Venstre, Danmarks Liberale Parti;Kim Jensen, Fjerritslev;0
1. Aabybro;V;Venstre, Danmarks Liberale Parti;Asger Møller Madsen, Brovst;2
1. Aabybro;V;Venstre, Danmarks Liberale Parti;Claus Rom, Gjøl;29
1. Aabybro;V;Venstre, Danmarks Liberale Parti;Per Vandkrog, Aabybro;20
1. Aabybro;Ø;Enhedslisten - De Rød-Grønne;Listestemmer;18
1. Aabybro;Ø;Enhedslisten - De Rød-Grønne;Svend Ole Jensen, Aabybro;9
1. Aabybro;Ø;Enhedslisten - De Rød-Grønne;Lis Jensen, Saltum;12
1. Aabybro;Ø;Enhedslisten - De Rød-Grønne;Sisse Gramstrup Munk, Biersted;6
1. Aabybro;Ø;Enhedslisten - De Rød-Grønne;Jens Borrits, Brovst;0
1. Aabybro;Ø;Enhedslisten - De Rød-Grønne;Pernille Andreasen, Arentsminde;0
1. Aabybro;Ø;Enhedslisten - De Rød-Grønne;Jan K. Højen, Kaas;3
1. Aabybro;Å;Alternativet;Listestemmer;1
1. Aabybro;Å;Alternativet;Liselotte Jakobe Lundgaard;17
2. Biersted;A;Socialdemokratiet;Listestemmer;62
2. Biersted;A;Socialdemokratiet;Diane Aarestrup, Pandrup;38
2. Biersted;A;Socialdemokratiet;René Rosenkrans, Fjerritslev;0
2. Biersted;A;Socialdemokratiet;Jens Chr. Golding, Moseby;4
2. Biersted;A;Socialdemokratiet;Susanne Møller Jensen, Nørhalne;16
2. Biersted;A;Socialdemokratiet;Kiki Bach, Aabybro;121
2. Biersted;A;Socialdemokratiet;Per Halsboe-Larsen, Fjerritslev;0
2. Biersted;A;Socialdemokratiet;Mette Vestenbæk, V. Hjermitslev;6
2. Biersted;A;Socialdemokratiet;Fillip Christensen, Tranum;2
2. Biersted;A;Socialdemokratiet;Peter Vejlø Vestergaard, Hjortdal;1
2. Biersted;A;Socialdemokratiet;Lisbet Emmery, Gjøl;2
2. Biersted;A;Socialdemokratiet;Louise Smith Jensen, Biersted;33
2. Biersted;A;Socialdemokratiet;Frank Trolle, Biersted;233
2. Biersted;A;Socialdemokratiet;Villy Thomsen, Skovsgaard;0
2. Biersted;A;Socialdemokratiet;Nanna Holdgaard Meineche, Aabybro;3
2. Biersted;A;Socialdemokratiet;Winnie Aakjær, Hune;0
2. Biersted;A;Socialdemokratiet;Mads Sørensen, Pandrup;0
2. Biersted;A;Socialdemokratiet;Gerda Kanstrup, Pandrup;0
2. Biersted;A;Socialdemokratiet;Arne Henriksen, Blokhus;0
2. Biersted;B;Radikale Venstre;Listestemmer;0
2. Biersted;B;Radikale Venstre;Vibeke Dalsgaard;1
2. Biersted;B;Radikale Venstre;Jørn Baandrup;2
2. Biersted;B;Radikale Venstre;Sonja Hejselbæk;1
2. Biersted;B;Radikale Venstre;Niels Kristian Pilgaard Jensen;0
2. Biersted;B;Radikale Venstre;Annegrete Jensen;0
2. Biersted;C;Det Konservative Folkeparti;Listestemmer;12
2. Biersted;C;Det Konservative Folkeparti;Jørgen Ravn Christensen, Gjøl;14
2. Biersted;C;Det Konservative Folkeparti;Palle L. Nielsen, Fjerritslev;2
