Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
1. Værløse;A;Socialdemokratiet;Listestemmer;475
1. Værløse;A;Socialdemokratiet;Ole Bondo Christensen;743
1. Værløse;A;Socialdemokratiet;Bettina Ugelvig Møller;136
1. Værløse;A;Socialdemokratiet;Matilde Powers;207
1. Værløse;A;Socialdemokratiet;Preben Sandberg Pettersson;20
1. Værløse;A;Socialdemokratiet;Lene Munch-Petersen;31
1. Værløse;A;Socialdemokratiet;Niels Bjerre Degn;11
1. Værløse;A;Socialdemokratiet;Hasan Yilmaz;33
1. Værløse;A;Socialdemokratiet;Muhammed Bektas;161
1. Værløse;A;Socialdemokratiet;Sussy Sara Hasle Hansen;149
1. Værløse;A;Socialdemokratiet;Rasmus Dahl;2
1. Værløse;A;Socialdemokratiet;Niels Holk Teinhart;58
1. Værløse;A;Socialdemokratiet;Susan Engstrøm;8
1. Værløse;A;Socialdemokratiet;Christina Iversen;7
1. Værløse;A;Socialdemokratiet;Helle Katrine Møller;58
1. Værløse;A;Socialdemokratiet;Karin Alsø;3
1. Værløse;A;Socialdemokratiet;Katarina Ritz;3
1. Værløse;A;Socialdemokratiet;Eddi Meier;3
1. Værløse;A;Socialdemokratiet;Sofie Pihl Carrara;26
1. Værløse;A;Socialdemokratiet;Lene Bang;12
1. Værløse;A;Socialdemokratiet;Peter Arentzen;12
1. Værløse;A;Socialdemokratiet;Celal Deniz Kilic;26
1. Værløse;B;Radikale Venstre;Listestemmer;139
1. Værløse;B;Radikale Venstre;Tine Hessner;193
1. Værløse;B;Radikale Venstre;Ole Kristensen;25
1. Værløse;B;Radikale Venstre;Anders Medum Groth;113
1. Værløse;B;Radikale Venstre;Thomas Hesselhøj Hansen;49
1. Værløse;B;Radikale Venstre;Hanne Gudik-Sørensen;23
1. Værløse;B;Radikale Venstre;Jens Rikardt Andersen;3
1. Værløse;B;Radikale Venstre;Henrik Kenneth Lyngberg;10
1. Værløse;B;Radikale Venstre;Neel Linhøft Ingstrup;13
1. Værløse;C;Det Konservative Folkeparti;Listestemmer;526
1. Værløse;C;Det Konservative Folkeparti;Lars Carstensen;309
1. Værløse;C;Det Konservative Folkeparti;Egil Hulgaard;145
1. Værløse;C;Det Konservative Folkeparti;Rikke Blak-Kristiansen;241
1. Værløse;C;Det Konservative Folkeparti;Joachim Hjorting;33
1. Værløse;C;Det Konservative Folkeparti;Niels Jørgen Brandt;28
1. Værløse;C;Det Konservative Folkeparti;Anne-Lise Thorsen;33
1. Værløse;C;Det Konservative Folkeparti;Yuying Chen;67
1. Værløse;C;Det Konservative Folkeparti;Henrik Haugaard Pedersen;5
1. Værløse;C;Det Konservative Folkeparti;Henrik Christensen;30
1. Værløse;C;Det Konservative Folkeparti;Sven Krarup Nielsen;5
1. Værløse;C;Det Konservative Folkeparti;Sanne Sejrbo-Dekker;46
1. Værløse;D;Nye Borgerlige;Listestemmer;59
1. Værløse;D;Nye Borgerlige;Søren Højbjerg, Farum;36
1. Værløse;D;Nye Borgerlige;Lisa Thomsen, Værløse;54
1. Værløse;F;SF - Socialistisk Folkeparti;Listestemmer;86
1. Værløse;F;SF - Socialistisk Folkeparti;Jesper Dyhrberg;66
1. Værløse;F;SF - Socialistisk Folkeparti;Jan Kjældgaard;25
1. Værløse;F;SF - Socialistisk Folkeparti;Claus Jensen;21
1. Værløse;F;SF - Socialistisk Folkeparti;Henrik Tyle;5
1. Værløse;F;SF - Socialistisk Folkeparti;Henrik F. Wille;5
1. Værløse;F;SF - Socialistisk Folkeparti;Randi Angelica Kristensen;22
1. Værløse;I;Liberal Alliance;Listestemmer;43
1. Værløse;I;Liberal Alliance;Søren Bronée Bronér;23
1. Værløse;I;Liberal Alliance;Simone Salung Bagger;6
1. Værløse;I;Liberal Alliance;Steen Horstmann Larsen;12
1. Værløse;I;Liberal Alliance;Inge Storm;9
1. Værløse;I;Liberal Alliance;Mads Okkels Hansen;6
1. Værløse;I;Liberal Alliance;Niels Høiby;4
1. Værløse;I;Liberal Alliance;Arne Rask;6
1. Værløse;I;Liberal Alliance;Mogens B. Andersen;6
1. Værløse;O;Dansk Folkeparti;Listestemmer;47
1. Værløse;O;Dansk Folkeparti;Carsten Svensson, Farum;17
1. Værløse;O;Dansk Folkeparti;Mette P. Madsen, Farum;10
1. Værløse;O;Dansk Folkeparti;Kathe Søeballe, Farum;0
1. Værløse;O;Dansk Folkeparti;Marie Christensen, Farum;2
1. Værløse;O;Dansk Folkeparti;John Reckendorff, Farum;3
1. Værløse;V;Venstre, Danmarks Liberale Parti;Listestemmer;185
1. Værløse;V;Venstre, Danmarks Liberale Parti;Gustav Juul;126
1. Værløse;V;Venstre, Danmarks Liberale Parti;Lars Carpens;24
1. Værløse;V;Venstre, Danmarks Liberale Parti;Jesper Larsen;13
1. Værløse;V;Venstre, Danmarks Liberale Parti;Pierre Henriksen;9
1. Værløse;V;Venstre, Danmarks Liberale Parti;Musa Harmanci;37
1. Værløse;V;Venstre, Danmarks Liberale Parti;Christine Møller-Jensen;61
1. Værløse;V;Venstre, Danmarks Liberale Parti;Jørgen Flarup Gosvig;1
1. Værløse;V;Venstre, Danmarks Liberale Parti;Anna Frifelt;5
1. Værløse;V;Venstre, Danmarks Liberale Parti;Søren Bollerup Hansen;1
1. Værløse;V;Venstre, Danmarks Liberale Parti;Paul Thomsen;0
1. Værløse;V;Venstre, Danmarks Liberale Parti;Kate Jacquerot;20
1. Værløse;Æ;Frihedslisten;Listestemmer;6
1. Værløse;Æ;Frihedslisten;Katjalivah Elleyhansen, Værløse;8
1. Værløse;Æ;Frihedslisten;Flemming Blicher, Værløse;9
1. Værløse;Ø;Enhedslisten - De Rød-Grønne;Listestemmer;113
1. Værløse;Ø;Enhedslisten - De Rød-Grønne;Øjvind Vilsholm;92
1. Værløse;Ø;Enhedslisten - De Rød-Grønne;Helle Vallentin;38
1. Værløse;Ø;Enhedslisten - De Rød-Grønne;Rigmor Jark;9
1. Værløse;Ø;Enhedslisten - De Rød-Grønne;Kristian Jensen;1
1. Værløse;Ø;Enhedslisten - De Rød-Grønne;Gitte Åkjær;1
1. Værløse;Ø;Enhedslisten - De Rød-Grønne;Allan E. Petersen;5
1. Værløse;Ø;Enhedslisten - De Rød-Grønne;Allan If Jensen;4
1. Værløse;Ø;Enhedslisten - De Rød-Grønne;Maria Teresa Ferreira;10
1. Værløse;Ø;Enhedslisten - De Rød-Grønne;Erik Boldsen;0
1. Værløse;Ø;Enhedslisten - De Rød-Grønne;Frede Thomsen;1
1. Værløse;Å;Alternativet;Listestemmer;12
1. Værløse;Å;Alternativet;Allon Hein Sørensen, Farum;26
1. Værløse;Å;Alternativet;Hanne Juel, Hareskovby;7
1. Værløse;Å;Alternativet;Charlotte Torp, Kirke Værløse;8
1. Værløse;Å;Alternativet;Jan Nikolai Kristensen, Farum;1
1. Værløse;Å;Alternativet;Per Long, Farum;2
2. Hareskov;A;Socialdemokratiet;Listestemmer;107
2. Hareskov;A;Socialdemokratiet;Ole Bondo Christensen;116
2. Hareskov;A;Socialdemokratiet;Bettina Ugelvig Møller;21
2. Hareskov;A;Socialdemokratiet;Matilde Powers;345
2. Hareskov;A;Socialdemokratiet;Preben Sandberg Pettersson;3
2. Hareskov;A;Socialdemokratiet;Lene Munch-Petersen;127
2. Hareskov;A;Socialdemokratiet;Niels Bjerre Degn;0
2. Hareskov;A;Socialdemokratiet;Hasan Yilmaz;4
2. Hareskov;A;Socialdemokratiet;Muhammed Bektas;12
2. Hareskov;A;Socialdemokratiet;Sussy Sara Hasle Hansen;6
2. Hareskov;A;Socialdemokratiet;Rasmus Dahl;0
2. Hareskov;A;Socialdemokratiet;Niels Holk Teinhart;2
2. Hareskov;A;Socialdemokratiet;Susan Engstrøm;1
2. Hareskov;A;Socialdemokratiet;Christina Iversen;1
2. Hareskov;A;Socialdemokratiet;Helle Katrine Møller;5
2. Hareskov;A;Socialdemokratiet;Karin Alsø;2
2. Hareskov;A;Socialdemokratiet;Katarina Ritz;6
2. Hareskov;A;Socialdemokratiet;Eddi Meier;3
2. Hareskov;A;Socialdemokratiet;Sofie Pihl Carrara;4
2. Hareskov;A;Socialdemokratiet;Lene Bang;5
2. Hareskov;A;Socialdemokratiet;Peter Arentzen;3
2. Hareskov;A;Socialdemokratiet;Celal Deniz Kilic;6
2. Hareskov;B;Radikale Venstre;Listestemmer;67
2. Hareskov;B;Radikale Venstre;Tine Hessner;63
2. Hareskov;B;Radikale Venstre;Ole Kristensen;3
2. Hareskov;B;Radikale Venstre;Anders Medum Groth;20
2. Hareskov;B;Radikale Venstre;Thomas Hesselhøj Hansen;12
2. Hareskov;B;Radikale Venstre;Hanne Gudik-Sørensen;1
2. Hareskov;B;Radikale Venstre;Jens Rikardt Andersen;6
2. Hareskov;B;Radikale Venstre;Henrik Kenneth Lyngberg;4
2. Hareskov;B;Radikale Venstre;Neel Linhøft Ingstrup;8
2. Hareskov;C;Det Konservative Folkeparti;Listestemmer;122
2. Hareskov;C;Det Konservative Folkeparti;Lars Carstensen;52
2. Hareskov;C;Det Konservative Folkeparti;Egil Hulgaard;273
2. Hareskov;C;Det Konservative Folkeparti;Rikke Blak-Kristiansen;40
2. Hareskov;C;Det Konservative Folkeparti;Joachim Hjorting;4
2. Hareskov;C;Det Konservative Folkeparti;Niels Jørgen Brandt;92
2. Hareskov;C;Det Konservative Folkeparti;Anne-Lise Thorsen;15
2. Hareskov;C;Det Konservative Folkeparti;Yuying Chen;9
2. Hareskov;C;Det Konservative Folkeparti;Henrik Haugaard Pedersen;0
2. Hareskov;C;Det Konservative Folkeparti;Henrik Christensen;8
2. Hareskov;C;Det Konservative Folkeparti;Sven Krarup Nielsen;0
2. Hareskov;C;Det Konservative Folkeparti;Sanne Sejrbo-Dekker;8
2. Hareskov;D;Nye Borgerlige;Listestemmer;11
2. Hareskov;D;Nye Borgerlige;Søren Højbjerg, Farum;9
2. Hareskov;D;Nye Borgerlige;Lisa Thomsen, Værløse;17
2. Hareskov;F;SF - Socialistisk Folkeparti;Listestemmer;49
