Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
1. Ørbygård;A;Socialdemokratiet;Listestemmer;266
1. Ørbygård;A;Socialdemokratiet;Britt Jensen;370
1. Ørbygård;A;Socialdemokratiet;Flemming Lunde Østergaard Hansen;10
1. Ørbygård;A;Socialdemokratiet;Annie Arnoldsen Petersen;15
1. Ørbygård;A;Socialdemokratiet;Jan Kongebro;7
1. Ørbygård;A;Socialdemokratiet;Lene Due;11
1. Ørbygård;A;Socialdemokratiet;Michel Berg;8
1. Ørbygård;A;Socialdemokratiet;Jesper Clausson;17
1. Ørbygård;A;Socialdemokratiet;Birgitte Glifberg;15
1. Ørbygård;A;Socialdemokratiet;Anette Rachlitz;97
1. Ørbygård;A;Socialdemokratiet;Ahmed Huseen Dhaqane;22
1. Ørbygård;A;Socialdemokratiet;Pia Hess Larsen;4
1. Ørbygård;A;Socialdemokratiet;Miriam Moazzeni;4
1. Ørbygård;A;Socialdemokratiet;Arbresh Useini;10
1. Ørbygård;A;Socialdemokratiet;Ole Gjøl;2
1. Ørbygård;A;Socialdemokratiet;Finn Jørsby;3
1. Ørbygård;A;Socialdemokratiet;Bjarne Sander;5
1. Ørbygård;B;Radikale Venstre;Listestemmer;45
1. Ørbygård;B;Radikale Venstre;Kirsten Aalling;57
1. Ørbygård;B;Radikale Venstre;Christian Knudsen;9
1. Ørbygård;C;Det Konservative Folkeparti;Listestemmer;208
1. Ørbygård;C;Det Konservative Folkeparti;Kim Drejer Nielsen;85
1. Ørbygård;C;Det Konservative Folkeparti;Mogens Brauer;25
1. Ørbygård;C;Det Konservative Folkeparti;Henriette Hesselmann;50
1. Ørbygård;C;Det Konservative Folkeparti;Peter Lund Sørensen;7
1. Ørbygård;C;Det Konservative Folkeparti;Jette Louise Larsen;31
1. Ørbygård;C;Det Konservative Folkeparti;Jens Damgaard Gøtzsche;3
1. Ørbygård;C;Det Konservative Folkeparti;Tina Hippe Hansen;17
1. Ørbygård;C;Det Konservative Folkeparti;Kenneth Finsen;23
1. Ørbygård;C;Det Konservative Folkeparti;Morten Thoregaard;9
1. Ørbygård;C;Det Konservative Folkeparti;Jens Erik Mejlsbye;11
1. Ørbygård;C;Det Konservative Folkeparti;Michael Boll Jensen;6
1. Ørbygård;C;Det Konservative Folkeparti;Iben Rude;4
1. Ørbygård;C;Det Konservative Folkeparti;Oliver Lerbech Petersen;4
1. Ørbygård;C;Det Konservative Folkeparti;Lars Glade;6
1. Ørbygård;D;Nye Borgerlige;Listestemmer;26
1. Ørbygård;D;Nye Borgerlige;Ketil Wathne Rasmussen;29
1. Ørbygård;D;Nye Borgerlige;Karin Johansson;4
1. Ørbygård;D;Nye Borgerlige;Gitte J. Jensen;3
1. Ørbygård;F;SF - Socialistisk Folkeparti;Listestemmer;86
1. Ørbygård;F;SF - Socialistisk Folkeparti;Kenneth Rasmussen;56
1. Ørbygård;F;SF - Socialistisk Folkeparti;Martin Rosenkrantz;13
1. Ørbygård;F;SF - Socialistisk Folkeparti;Henrik Havn;11
1. Ørbygård;F;SF - Socialistisk Folkeparti;Mille Rasmussen;22
1. Ørbygård;F;SF - Socialistisk Folkeparti;Maria Grøndahl;8
1. Ørbygård;F;SF - Socialistisk Folkeparti;Karen Paldrup;3
1. Ørbygård;F;SF - Socialistisk Folkeparti;Preben Riel;4
1. Ørbygård;F;SF - Socialistisk Folkeparti;Lars Bæk;6
1. Ørbygård;F;SF - Socialistisk Folkeparti;Birgit Linneboe;3
1. Ørbygård;F;SF - Socialistisk Folkeparti;Sebastian Gudbergsen;2
1. Ørbygård;F;SF - Socialistisk Folkeparti;Torben Petersen;1
1. Ørbygård;F;SF - Socialistisk Folkeparti;Lone Henriksen;2
1. Ørbygård;F;SF - Socialistisk Folkeparti;Christel Jensen;1
1. Ørbygård;F;SF - Socialistisk Folkeparti;Søren Østergaard;2
1. Ørbygård;K;Kristendemokraterne;Listestemmer;12
1. Ørbygård;K;Kristendemokraterne;Johnnie Gregersen;11
1. Ørbygård;K;Kristendemokraterne;Ingrid Lang Pedersen;13
1. Ørbygård;O;Dansk Folkeparti;Listestemmer;38
1. Ørbygård;O;Dansk Folkeparti;Kim Hammer;20
1. Ørbygård;O;Dansk Folkeparti;Julie Korfitsen;12
1. Ørbygård;O;Dansk Folkeparti;Torben Holmberg;1
1. Ørbygård;O;Dansk Folkeparti;Henrik Weinholt;2
1. Ørbygård;V;Venstre, Danmarks Liberale Parti;Listestemmer;62
1. Ørbygård;V;Venstre, Danmarks Liberale Parti;Mikkel Molin;14
1. Ørbygård;V;Venstre, Danmarks Liberale Parti;Lasse Stensby Baasch;62
1. Ørbygård;V;Venstre, Danmarks Liberale Parti;Karin Frøidt;15
1. Ørbygård;V;Venstre, Danmarks Liberale Parti;Birgitte Wesch;2
1. Ørbygård;Ø;Enhedslisten - De Rød-Grønne;Listestemmer;98
1. Ørbygård;Ø;Enhedslisten - De Rød-Grønne;Peter Mikkelsen;16
1. Ørbygård;Ø;Enhedslisten - De Rød-Grønne;Marianne Christensen;12
1. Ørbygård;Ø;Enhedslisten - De Rød-Grønne;Necla Baran;22
