Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
1. Ledøje Forsamlingshus;A;Socialdemokratiet;Listestemmer;34
1. Ledøje Forsamlingshus;A;Socialdemokratiet;Vicky Holst Rasmussen, Stenløse;18
1. Ledøje Forsamlingshus;A;Socialdemokratiet;Henriette Thirup-Bielefeldt, Ølsty;1
1. Ledøje Forsamlingshus;A;Socialdemokratiet;Henrik Sass Christensen, Stenløse;0
1. Ledøje Forsamlingshus;A;Socialdemokratiet;Lasse Nørreskov, Smørum;0
1. Ledøje Forsamlingshus;A;Socialdemokratiet;Sinne Munck Eliasen, Veksø;1
1. Ledøje Forsamlingshus;A;Socialdemokratiet;Bo Brøndum Pedersen, Ganløse;1
1. Ledøje Forsamlingshus;A;Socialdemokratiet;Line Mette Andrup, Smørum;5
1. Ledøje Forsamlingshus;A;Socialdemokratiet;Ib Sørensen, Stenløse;1
1. Ledøje Forsamlingshus;A;Socialdemokratiet;Morten Lyager, Ølstykke;1
1. Ledøje Forsamlingshus;A;Socialdemokratiet;Henrik Wolfhagen, Ledøje;123
1. Ledøje Forsamlingshus;A;Socialdemokratiet;Brian Carl Øllegaard, Stenløse;0
1. Ledøje Forsamlingshus;B;Radikale Venstre;Listestemmer;2
1. Ledøje Forsamlingshus;B;Radikale Venstre;Rikke Mortensen, Stenløse;13
1. Ledøje Forsamlingshus;B;Radikale Venstre;Stephan Grubbe Sølby, Ølstykke;0
1. Ledøje Forsamlingshus;B;Radikale Venstre;Nicolai Bach Sørensen, Veksø;0
1. Ledøje Forsamlingshus;B;Radikale Venstre;Dennis Roland Pedersen, Veksø;0
1. Ledøje Forsamlingshus;B;Radikale Venstre;Bent Hollund, Stenløse;0
1. Ledøje Forsamlingshus;B;Radikale Venstre;Erik Dam, Ølstykke;0
1. Ledøje Forsamlingshus;C;Det Konservative Folkeparti;Listestemmer;21
1. Ledøje Forsamlingshus;C;Det Konservative Folkeparti;Charlotte Haagendrup;8
1. Ledøje Forsamlingshus;C;Det Konservative Folkeparti;Lars Falk Hansen;4
1. Ledøje Forsamlingshus;C;Det Konservative Folkeparti;Dan Haugbøl;7
1. Ledøje Forsamlingshus;C;Det Konservative Folkeparti;Birgitte Neergaard-Kofod;129
1. Ledøje Forsamlingshus;C;Det Konservative Folkeparti;Peter Højmark Trasborg;2
1. Ledøje Forsamlingshus;C;Det Konservative Folkeparti;Susanne Christensen;2
1. Ledøje Forsamlingshus;C;Det Konservative Folkeparti;Christine Søjbjerg;0
1. Ledøje Forsamlingshus;D;Nye Borgerlige;Listestemmer;11
1. Ledøje Forsamlingshus;D;Nye Borgerlige;Claus Bruncke, Ølstykke;9
1. Ledøje Forsamlingshus;D;Nye Borgerlige;Kenni Jensen, Ølstykke;4
1. Ledøje Forsamlingshus;F;SF - Socialistisk Folkeparti;Listestemmer;21
1. Ledøje Forsamlingshus;F;SF - Socialistisk Folkeparti;Jens Skov, Smørum;15
