Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
1. Bogense;A;Socialdemokratiet;Listestemmer;198
1. Bogense;A;Socialdemokratiet;Helle Waagner;254
1. Bogense;A;Socialdemokratiet;Kasper Solberg;49
1. Bogense;A;Socialdemokratiet;Bernt Nicolaysen;4
1. Bogense;A;Socialdemokratiet;Anette Lykke Jensen;13
1. Bogense;A;Socialdemokratiet;Dorte Schmidt;14
1. Bogense;A;Socialdemokratiet;Brian Lebæk;5
1. Bogense;A;Socialdemokratiet;Gert Block Hættlein Rasmussen;10
1. Bogense;A;Socialdemokratiet;Heidi Valentin;9
1. Bogense;A;Socialdemokratiet;Johnny Kristensen;101
1. Bogense;A;Socialdemokratiet;Idrees Haider;17
1. Bogense;A;Socialdemokratiet;Sigridur Thorvaldsdottir;45
1. Bogense;A;Socialdemokratiet;Jane Lydia Gulbæk;11
1. Bogense;A;Socialdemokratiet;Thomas Mrzyglod;1
1. Bogense;A;Socialdemokratiet;Arne Erlund;4
1. Bogense;A;Socialdemokratiet;Svenn Kopp Pedersen;5
1. Bogense;B;Radikale Venstre;Listestemmer;8
1. Bogense;B;Radikale Venstre;Bo Jakobsen;130
1. Bogense;B;Radikale Venstre;Mette Hjorth;6
1. Bogense;B;Radikale Venstre;John Arnshof;4
1. Bogense;B;Radikale Venstre;Jacob-Steen Madsen;5
1. Bogense;B;Radikale Venstre;Rasmus Festerling Sørensen;0
1. Bogense;C;Det Konservative Folkeparti;Listestemmer;27
1. Bogense;C;Det Konservative Folkeparti;Anders Thingholm;59
1. Bogense;C;Det Konservative Folkeparti;Marie Louise Pedersen;28
1. Bogense;C;Det Konservative Folkeparti;Christina Flyman;9
1. Bogense;C;Det Konservative Folkeparti;Carsten Jäger;1
1. Bogense;C;Det Konservative Folkeparti;Jeff Duckett;3
1. Bogense;D;Nye Borgerlige;Listestemmer;21
1. Bogense;D;Nye Borgerlige;Bill Malmgren, Otterup;13
1. Bogense;D;Nye Borgerlige;Bjarne Knudsen, Søndersø;5
1. Bogense;F;SF - Socialistisk Folkeparti;Listestemmer;27
