Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
1. Musikteatret;A;Socialdemokratiet;Listestemmer;405
1. Musikteatret;A;Socialdemokratiet;H.C. Østerby, Holstebro;1579
1. Musikteatret;A;Socialdemokratiet;Klaus Flæng, Vinderup;56
1. Musikteatret;A;Socialdemokratiet;Lene Dybdal, Ulfborg;82
1. Musikteatret;A;Socialdemokratiet;Søren Frøstrup-Agger, Holstebro;62
1. Musikteatret;A;Socialdemokratiet;Dorthe Pia Hansen, Holstebro;234
1. Musikteatret;A;Socialdemokratiet;Jytte Dideriksen, Holstebro;226
1. Musikteatret;A;Socialdemokratiet;Svend Ørgaard, Mejrup;31
1. Musikteatret;A;Socialdemokratiet;Lars Stampe, Holstebro;130
1. Musikteatret;A;Socialdemokratiet;Jonna Rud Jensen, Holstebro;135
1. Musikteatret;A;Socialdemokratiet;Per Albertsen, Mejdal-Halgård;43
1. Musikteatret;A;Socialdemokratiet;Henrik Mortensen, Holstebro;196
1. Musikteatret;A;Socialdemokratiet;Ole Andersen, Borbjerg;28
1. Musikteatret;A;Socialdemokratiet;Payman Al Kole, Holstebro;21
1. Musikteatret;A;Socialdemokratiet;Lonny Andersen, Ellebæk;47
1. Musikteatret;A;Socialdemokratiet;Heine Obitsø Jepsen, Tvis;20
1. Musikteatret;A;Socialdemokratiet;Simon Tang, Holstebro;191
1. Musikteatret;A;Socialdemokratiet;Nils Ulrik Nielsen, Holstebro;123
1. Musikteatret;A;Socialdemokratiet;Jesper Nielsen, Vemb;20
1. Musikteatret;A;Socialdemokratiet;Kasper B.G. Lauritsen, Holstebro;135
1. Musikteatret;A;Socialdemokratiet;Per Vinther Møller, Mejrup;10
1. Musikteatret;A;Socialdemokratiet;Alexander Didriksen, Holstebro;63
1. Musikteatret;A;Socialdemokratiet;Michael Batz Højriis, Skave;5
1. Musikteatret;A;Socialdemokratiet;Ali Al Maanaki, Holstebro;14
1. Musikteatret;A;Socialdemokratiet;Dennis Thiesen, Idom-Råsted;292
1. Musikteatret;B;Radikale Venstre;Listestemmer;87
1. Musikteatret;B;Radikale Venstre;Rasmus Beltofte, Mejdal-Halgård;65
1. Musikteatret;B;Radikale Venstre;Lone Kjær Hein, Holstebro;136
1. Musikteatret;B;Radikale Venstre;Liv Kühnel, Holstebro;72
1. Musikteatret;B;Radikale Venstre;Torben Gudiksen, Vinderup;40
1. Musikteatret;B;Radikale Venstre;Martin Qvist Hansen, Holstebro;16
1. Musikteatret;B;Radikale Venstre;Anders G. Jacobsen, Holstebro;34
1. Musikteatret;B;Radikale Venstre;Anni Sørensen, Sevel;7
1. Musikteatret;B;Radikale Venstre;Gerthie Betak Rasmussen, Handbjerg;15
1. Musikteatret;B;Radikale Venstre;Thomas Nørlund Betak, Mejdal-Halgå;1
1. Musikteatret;B;Radikale Venstre;Iman Hamzaeh, Holstebro;22
1. Musikteatret;B;Radikale Venstre;Dinos Kananda Byamungu, Holstebro;22
1. Musikteatret;B;Radikale Venstre;Arne Kubert, Mejdal-Halgård;2
1. Musikteatret;B;Radikale Venstre;Niels-Henrik Nielsen, Hornshøj;10
1. Musikteatret;B;Radikale Venstre;Vicki Kastberg Ravnsbæk, Vemb;9
1. Musikteatret;C;Det Konservative Folkeparti;Listestemmer;180
1. Musikteatret;C;Det Konservative Folkeparti;Pernille Bloch;334
1. Musikteatret;C;Det Konservative Folkeparti;Karsten E. Olesen;15
1. Musikteatret;C;Det Konservative Folkeparti;Jesper Jensen;7
1. Musikteatret;C;Det Konservative Folkeparti;Gitte Bach Andersen;71
1. Musikteatret;C;Det Konservative Folkeparti;Jens Kjærgaard Frederiksen;53
1. Musikteatret;C;Det Konservative Folkeparti;Lau Sørensen;45
1. Musikteatret;C;Det Konservative Folkeparti;Joan F. Maarup;17
1. Musikteatret;D;Nye Borgerlige;Listestemmer;88
1. Musikteatret;D;Nye Borgerlige;René Galsgaard, Holstebro;160
1. Musikteatret;D;Nye Borgerlige;Anders Sejbjerg, Holstebro;20
1. Musikteatret;D;Nye Borgerlige;Renè Fjordside, Holstebro;21
1. Musikteatret;F;SF - Socialistisk Folkeparti;Listestemmer;122
1. Musikteatret;F;SF - Socialistisk Folkeparti;Karsten Filsø, Ulfborg;138
1. Musikteatret;F;SF - Socialistisk Folkeparti;Annette Dietz, Holstebro;136
1. Musikteatret;F;SF - Socialistisk Folkeparti;Claus Hansen, Holstebro;41
1. Musikteatret;F;SF - Socialistisk Folkeparti;Julie Skjelborg Frederiksen, Holst;51
1. Musikteatret;F;SF - Socialistisk Folkeparti;Peter Højberg Gudmundsen, Mejdal;36
1. Musikteatret;F;SF - Socialistisk Folkeparti;Ali Afshar, Holstebro;3
1. Musikteatret;F;SF - Socialistisk Folkeparti;Majbritt Kjærgaard Blæsbjerg, Hols;23
1. Musikteatret;F;SF - Socialistisk Folkeparti;Inge Marie Schubert, Ejsing;6
1. Musikteatret;F;SF - Socialistisk Folkeparti;Ole Primdahl, Vinderup;23
1. Musikteatret;I;Liberal Alliance;Listestemmer;25
1. Musikteatret;I;Liberal Alliance;Claus Opstrup Olesen;33
1. Musikteatret;K;Kristendemokraterne;Listestemmer;38
1. Musikteatret;K;Kristendemokraterne;Leif Hornshøj;115
1. Musikteatret;K;Kristendemokraterne;Steffen Markussen;49
1. Musikteatret;K;Kristendemokraterne;Else Jensen;45
1. Musikteatret;K;Kristendemokraterne;Lars Medom Madsen;5
1. Musikteatret;K;Kristendemokraterne;Jan Jensen Bech;3
1. Musikteatret;O;Dansk Folkeparti;Listestemmer;83
1. Musikteatret;O;Dansk Folkeparti;Søren Olesen;171
1. Musikteatret;O;Dansk Folkeparti;Greta Mona Rusbjerg;20
1. Musikteatret;O;Dansk Folkeparti;Anita Støve;29
1. Musikteatret;O;Dansk Folkeparti;Lars Christiansen;12
1. Musikteatret;O;Dansk Folkeparti;Daniel Hansen;27
1. Musikteatret;O;Dansk Folkeparti;Dorthe Hesselager;6
1. Musikteatret;O;Dansk Folkeparti;Lene R. Jørgensen;5
1. Musikteatret;V;Venstre, Danmarks Liberale Parti;Listestemmer;390
1. Musikteatret;V;Venstre, Danmarks Liberale Parti;Kenneth Tønning, Holstebro;844
1. Musikteatret;V;Venstre, Danmarks Liberale Parti;Anita Hjortborg, Holstebro;87
1. Musikteatret;V;Venstre, Danmarks Liberale Parti;Lise Østermark, Holstebro;193
1. Musikteatret;V;Venstre, Danmarks Liberale Parti;Henrik E. Vennevold, Holstebro;66
1. Musikteatret;V;Venstre, Danmarks Liberale Parti;Finn Orvad, Holstebro;268
1. Musikteatret;V;Venstre, Danmarks Liberale Parti;Per N. Mortensen, Tvis;47
1. Musikteatret;V;Venstre, Danmarks Liberale Parti;Leif Brøgger, Nr. Felding;482
1. Musikteatret;V;Venstre, Danmarks Liberale Parti;Torben Lindberg Strømgaard, Mejrup;33
1. Musikteatret;V;Venstre, Danmarks Liberale Parti;Jesper Hebsgaard Pedersen, Mejdal-;47
1. Musikteatret;V;Venstre, Danmarks Liberale Parti;Mathias Morgen, Holstebro;128
1. Musikteatret;V;Venstre, Danmarks Liberale Parti;Kurt Josefsen, Holstebro;46
1. Musikteatret;V;Venstre, Danmarks Liberale Parti;Henrik Nielsen, Holstebro;33
1. Musikteatret;V;Venstre, Danmarks Liberale Parti;Bibi Mundbjerg, Skave;37
1. Musikteatret;V;Venstre, Danmarks Liberale Parti;Finn Thøgersen, Sevel;17
1. Musikteatret;V;Venstre, Danmarks Liberale Parti;Mette Marie Thomsen, Vinderup;29
1. Musikteatret;V;Venstre, Danmarks Liberale Parti;Lene Brøndum, Handbjerg;2
1. Musikteatret;V;Venstre, Danmarks Liberale Parti;Erling M. Pedersen, Staby;36
1. Musikteatret;V;Venstre, Danmarks Liberale Parti;Jens Kristian Hedegaard, Vemb;56
1. Musikteatret;Ø;Enhedslisten - De Rød-Grønne;Listestemmer;82
1. Musikteatret;Ø;Enhedslisten - De Rød-Grønne;Eva Hallgren, Holstebro;98
1. Musikteatret;Ø;Enhedslisten - De Rød-Grønne;Susanne Nørskov, Holstebro;31
1. Musikteatret;Ø;Enhedslisten - De Rød-Grønne;Mehmet Akbina, Holstebro;30
1. Musikteatret;Ø;Enhedslisten - De Rød-Grønne;Frederik Madsen, Sønder Nissum;5
1. Musikteatret;Ø;Enhedslisten - De Rød-Grønne;Nanna Holmgaard Andersen, Sønder N;26
1. Musikteatret;Å;Alternativet;Listestemmer;10
1. Musikteatret;Å;Alternativet;H.C. Molbech;39
2. Mejdal;A;Socialdemokratiet;Listestemmer;57
2. Mejdal;A;Socialdemokratiet;H.C. Østerby, Holstebro;271
2. Mejdal;A;Socialdemokratiet;Klaus Flæng, Vinderup;11
2. Mejdal;A;Socialdemokratiet;Lene Dybdal, Ulfborg;8
2. Mejdal;A;Socialdemokratiet;Søren Frøstrup-Agger, Holstebro;3
2. Mejdal;A;Socialdemokratiet;Dorthe Pia Hansen, Holstebro;42
2. Mejdal;A;Socialdemokratiet;Jytte Dideriksen, Holstebro;13
2. Mejdal;A;Socialdemokratiet;Svend Ørgaard, Mejrup;18
2. Mejdal;A;Socialdemokratiet;Lars Stampe, Holstebro;28
2. Mejdal;A;Socialdemokratiet;Jonna Rud Jensen, Holstebro;10
2. Mejdal;A;Socialdemokratiet;Per Albertsen, Mejdal-Halgård;284
2. Mejdal;A;Socialdemokratiet;Henrik Mortensen, Holstebro;21
2. Mejdal;A;Socialdemokratiet;Ole Andersen, Borbjerg;3
2. Mejdal;A;Socialdemokratiet;Payman Al Kole, Holstebro;5
2. Mejdal;A;Socialdemokratiet;Lonny Andersen, Ellebæk;12
2. Mejdal;A;Socialdemokratiet;Heine Obitsø Jepsen, Tvis;31
2. Mejdal;A;Socialdemokratiet;Simon Tang, Holstebro;169
2. Mejdal;A;Socialdemokratiet;Nils Ulrik Nielsen, Holstebro;10
2. Mejdal;A;Socialdemokratiet;Jesper Nielsen, Vemb;3
2. Mejdal;A;Socialdemokratiet;Kasper B.G. Lauritsen, Holstebro;17
2. Mejdal;A;Socialdemokratiet;Per Vinther Møller, Mejrup;0
2. Mejdal;A;Socialdemokratiet;Alexander Didriksen, Holstebro;2
2. Mejdal;A;Socialdemokratiet;Michael Batz Højriis, Skave;0
2. Mejdal;A;Socialdemokratiet;Ali Al Maanaki, Holstebro;1
2. Mejdal;A;Socialdemokratiet;Dennis Thiesen, Idom-Råsted;10
2. Mejdal;B;Radikale Venstre;Listestemmer;12
2. Mejdal;B;Radikale Venstre;Rasmus Beltofte, Mejdal-Halgård;117
2. Mejdal;B;Radikale Venstre;Lone Kjær Hein, Holstebro;22
2. Mejdal;B;Radikale Venstre;Liv Kühnel, Holstebro;13
2. Mejdal;B;Radikale Venstre;Torben Gudiksen, Vinderup;6
2. Mejdal;B;Radikale Venstre;Martin Qvist Hansen, Holstebro;1
2. Mejdal;B;Radikale Venstre;Anders G. Jacobsen, Holstebro;123
2. Mejdal;B;Radikale Venstre;Anni Sørensen, Sevel;4
2. Mejdal;B;Radikale Venstre;Gerthie Betak Rasmussen, Handbjerg;5
2. Mejdal;B;Radikale Venstre;Thomas Nørlund Betak, Mejdal-Halgå;2
2. Mejdal;B;Radikale Venstre;Iman Hamzaeh, Holstebro;5
2. Mejdal;B;Radikale Venstre;Dinos Kananda Byamungu, Holstebro;1
2. Mejdal;B;Radikale Venstre;Arne Kubert, Mejdal-Halgård;2
2. Mejdal;B;Radikale Venstre;Niels-Henrik Nielsen, Hornshøj;1
2. Mejdal;B;Radikale Venstre;Vicki Kastberg Ravnsbæk, Vemb;0
2. Mejdal;C;Det Konservative Folkeparti;Listestemmer;35
2. Mejdal;C;Det Konservative Folkeparti;Pernille Bloch;48
2. Mejdal;C;Det Konservative Folkeparti;Karsten E. Olesen;3
