Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
1. Jægersborg;A;Socialdemokratiet;Listestemmer;96
1. Jægersborg;A;Socialdemokratiet;Søren Heisel;83
1. Jægersborg;A;Socialdemokratiet;Anne Hjorth;49
1. Jægersborg;A;Socialdemokratiet;Halima El Abassi;38
1. Jægersborg;A;Socialdemokratiet;Gitte H. Terndrup;11
1. Jægersborg;A;Socialdemokratiet;Kevin Høj;3
1. Jægersborg;A;Socialdemokratiet;Susan Wiinblad;8
1. Jægersborg;A;Socialdemokratiet;Lars Bo Winther;5
1. Jægersborg;A;Socialdemokratiet;Thomas Ellegaard;25
1. Jægersborg;B;Radikale Venstre;Listestemmer;95
1. Jægersborg;B;Radikale Venstre;Kristine Kryger;85
1. Jægersborg;B;Radikale Venstre;Ane Palsberg;36
1. Jægersborg;B;Radikale Venstre;Marie Brixtofte;123
1. Jægersborg;B;Radikale Venstre;Anders Hartzen;4
1. Jægersborg;B;Radikale Venstre;Kasper Brejnholt Bak;9
1. Jægersborg;B;Radikale Venstre;Martin Iversen;1
1. Jægersborg;B;Radikale Venstre;Sven Tovborg Jensen;2
1. Jægersborg;B;Radikale Venstre;Else Lindberg;3
1. Jægersborg;B;Radikale Venstre;Carsten Lassen;0
1. Jægersborg;B;Radikale Venstre;Melitta Naegeli;0
1. Jægersborg;B;Radikale Venstre;Anders Jensen;0
1. Jægersborg;B;Radikale Venstre;Morten Ladefoged;2
1. Jægersborg;B;Radikale Venstre;Ummy Hamyar;6
1. Jægersborg;C;Det Konservative Folkeparti;Listestemmer;590
1. Jægersborg;C;Det Konservative Folkeparti;Michael Fenger;1036
1. Jægersborg;C;Det Konservative Folkeparti;Pia Nyring;141
1. Jægersborg;C;Det Konservative Folkeparti;Andreas Weidinger;164
1. Jægersborg;C;Det Konservative Folkeparti;Katja S. Johansen;44
1. Jægersborg;C;Det Konservative Folkeparti;Jesper Marcus;46
1. Jægersborg;C;Det Konservative Folkeparti;Karen Riis Kjølbye;30
1. Jægersborg;C;Det Konservative Folkeparti;Christian Eppers;2
1. Jægersborg;C;Det Konservative Folkeparti;Christina Wex;53
1. Jægersborg;C;Det Konservative Folkeparti;Niels Lund;26
1. Jægersborg;C;Det Konservative Folkeparti;Britta Riis;76
1. Jægersborg;C;Det Konservative Folkeparti;Teit Andersen;75
1. Jægersborg;C;Det Konservative Folkeparti;Marianne Bugge Zederkof;11
1. Jægersborg;C;Det Konservative Folkeparti;Stig Wall;79
1. Jægersborg;C;Det Konservative Folkeparti;Per Bruun Andersen;10
1. Jægersborg;C;Det Konservative Folkeparti;Valdemar H. Høiris;17
1. Jægersborg;C;Det Konservative Folkeparti;Claus Høegh-Guldberg;9
1. Jægersborg;C;Det Konservative Folkeparti;Jesper Kamp Nielsen;19
1. Jægersborg;C;Det Konservative Folkeparti;Malene Brandt;27
1. Jægersborg;C;Det Konservative Folkeparti;Anton Brüniche-Olsen;23
1. Jægersborg;C;Det Konservative Folkeparti;Ann Sophie Friis;27
1. Jægersborg;C;Det Konservative Folkeparti;Jonas Parello-Plesner;34
1. Jægersborg;C;Det Konservative Folkeparti;Michala Gale Sehested;19
1. Jægersborg;C;Det Konservative Folkeparti;Charlotte Libach;15
1. Jægersborg;D;Nye Borgerlige;Listestemmer;46
1. Jægersborg;D;Nye Borgerlige;Thomas S. Bentsen;27
1. Jægersborg;D;Nye Borgerlige;Henrik Engel Elborough;2
1. Jægersborg;D;Nye Borgerlige;Kenneth K. Olsen;1
1. Jægersborg;D;Nye Borgerlige;Ivan Léon Siehr;0
1. Jægersborg;D;Nye Borgerlige;Flemming Bækkeskov;9
1. Jægersborg;F;SF - Socialistisk Folkeparti;Listestemmer;96
1. Jægersborg;F;SF - Socialistisk Folkeparti;Helene Brochmann;100
1. Jægersborg;F;SF - Socialistisk Folkeparti;Jonas Niemann;26
1. Jægersborg;F;SF - Socialistisk Folkeparti;John Andersen;2
1. Jægersborg;F;SF - Socialistisk Folkeparti;Dina Wildt;10
1. Jægersborg;F;SF - Socialistisk Folkeparti;Jens Ahm;1
1. Jægersborg;F;SF - Socialistisk Folkeparti;Lise Müller;28
1. Jægersborg;F;SF - Socialistisk Folkeparti;Magnus Morsing;13
1. Jægersborg;I;Liberal Alliance;Listestemmer;36
1. Jægersborg;I;Liberal Alliance;Kasper Heumann;24
1. Jægersborg;I;Liberal Alliance;Peter Loft;33
1. Jægersborg;I;Liberal Alliance;Vibeke Molise Nibe;3
1. Jægersborg;I;Liberal Alliance;Simon Karim Helledie;10
1. Jægersborg;I;Liberal Alliance;Jonas Søndergaard;7
1. Jægersborg;K;Kristendemokraterne;Listestemmer;2
1. Jægersborg;K;Kristendemokraterne;Jesper Lohse;9
1. Jægersborg;K;Kristendemokraterne;Søren Harslund;0
1. Jægersborg;O;Dansk Folkeparti;Listestemmer;17
1. Jægersborg;O;Dansk Folkeparti;Rita Rahbek;1
1. Jægersborg;O;Dansk Folkeparti;Theis Bagge;4
1. Jægersborg;O;Dansk Folkeparti;Niels Ernbro;0
1. Jægersborg;O;Dansk Folkeparti;Sarah Brøndum;3
1. Jægersborg;O;Dansk Folkeparti;Annet Soos;0
1. Jægersborg;V;Venstre, Danmarks Liberale Parti;Listestemmer;72
1. Jægersborg;V;Venstre, Danmarks Liberale Parti;Morten Løkkegaard;125
1. Jægersborg;V;Venstre, Danmarks Liberale Parti;Søren Stilling Christensen;3
1. Jægersborg;V;Venstre, Danmarks Liberale Parti;Mads Justsen;25
1. Jægersborg;V;Venstre, Danmarks Liberale Parti;Alexander Kamp;5
1. Jægersborg;V;Venstre, Danmarks Liberale Parti;Kirsten Elvstrøm;11
1. Jægersborg;V;Venstre, Danmarks Liberale Parti;Tine Horwitz;2
1. Jægersborg;V;Venstre, Danmarks Liberale Parti;Egil Rindorf;2
1. Jægersborg;V;Venstre, Danmarks Liberale Parti;Jesper Holm;3
1. Jægersborg;V;Venstre, Danmarks Liberale Parti;Jørn Holdt;0
1. Jægersborg;V;Venstre, Danmarks Liberale Parti;Jørgen Tarris;2
1. Jægersborg;V;Venstre, Danmarks Liberale Parti;Nils Juhl Andreasen;10
1. Jægersborg;V;Venstre, Danmarks Liberale Parti;Anders Lautrup-Larsen;3
1. Jægersborg;V;Venstre, Danmarks Liberale Parti;Alexander Schneevoigt;2
1. Jægersborg;V;Venstre, Danmarks Liberale Parti;Helle Forland;1
1. Jægersborg;V;Venstre, Danmarks Liberale Parti;Morten Munk Ebbesen;2
1. Jægersborg;V;Venstre, Danmarks Liberale Parti;Kjeld Danneskiold-Samsøe;0
1. Jægersborg;Æ;Frihedslisten;Listestemmer;12
1. Jægersborg;Æ;Frihedslisten;Charlotte Petersen, Hellerup;2
1. Jægersborg;Æ;Frihedslisten;Henrik Vendelbo, Gentofte;2
1. Jægersborg;Ø;Enhedslisten - De Rød-Grønne;Listestemmer;110
1. Jægersborg;Ø;Enhedslisten - De Rød-Grønne;Jeanne Toxværd;79
1. Jægersborg;Ø;Enhedslisten - De Rød-Grønne;Frederik Dehlholm;8
1. Jægersborg;Ø;Enhedslisten - De Rød-Grønne;Line Traugott;9
1. Jægersborg;Ø;Enhedslisten - De Rød-Grønne;Jørn Fink;1
1. Jægersborg;Ø;Enhedslisten - De Rød-Grønne;Birthe Bjerre;4
1. Jægersborg;Ø;Enhedslisten - De Rød-Grønne;Magne Edvard Pihl;6
1. Jægersborg;Ø;Enhedslisten - De Rød-Grønne;Tage Christiansen;1
2. Munkegård;A;Socialdemokratiet;Listestemmer;193
2. Munkegård;A;Socialdemokratiet;Søren Heisel;199
2. Munkegård;A;Socialdemokratiet;Anne Hjorth;81
2. Munkegård;A;Socialdemokratiet;Halima El Abassi;50
2. Munkegård;A;Socialdemokratiet;Gitte H. Terndrup;13
2. Munkegård;A;Socialdemokratiet;Kevin Høj;12
2. Munkegård;A;Socialdemokratiet;Susan Wiinblad;10
2. Munkegård;A;Socialdemokratiet;Lars Bo Winther;35
2. Munkegård;A;Socialdemokratiet;Thomas Ellegaard;7
2. Munkegård;B;Radikale Venstre;Listestemmer;99
2. Munkegård;B;Radikale Venstre;Kristine Kryger;72
2. Munkegård;B;Radikale Venstre;Ane Palsberg;51
2. Munkegård;B;Radikale Venstre;Marie Brixtofte;101
2. Munkegård;B;Radikale Venstre;Anders Hartzen;1
2. Munkegård;B;Radikale Venstre;Kasper Brejnholt Bak;17
2. Munkegård;B;Radikale Venstre;Martin Iversen;3
2. Munkegård;B;Radikale Venstre;Sven Tovborg Jensen;0
2. Munkegård;B;Radikale Venstre;Else Lindberg;2
2. Munkegård;B;Radikale Venstre;Carsten Lassen;3
2. Munkegård;B;Radikale Venstre;Melitta Naegeli;1
2. Munkegård;B;Radikale Venstre;Anders Jensen;3
2. Munkegård;B;Radikale Venstre;Morten Ladefoged;4
2. Munkegård;B;Radikale Venstre;Ummy Hamyar;6
2. Munkegård;C;Det Konservative Folkeparti;Listestemmer;431
2. Munkegård;C;Det Konservative Folkeparti;Michael Fenger;606
2. Munkegård;C;Det Konservative Folkeparti;Pia Nyring;122
2. Munkegård;C;Det Konservative Folkeparti;Andreas Weidinger;95
2. Munkegård;C;Det Konservative Folkeparti;Katja S. Johansen;34
2. Munkegård;C;Det Konservative Folkeparti;Jesper Marcus;13
2. Munkegård;C;Det Konservative Folkeparti;Karen Riis Kjølbye;9
2. Munkegård;C;Det Konservative Folkeparti;Christian Eppers;10
2. Munkegård;C;Det Konservative Folkeparti;Christina Wex;26
2. Munkegård;C;Det Konservative Folkeparti;Niels Lund;8
2. Munkegård;C;Det Konservative Folkeparti;Britta Riis;15
2. Munkegård;C;Det Konservative Folkeparti;Teit Andersen;21
2. Munkegård;C;Det Konservative Folkeparti;Marianne Bugge Zederkof;20
2. Munkegård;C;Det Konservative Folkeparti;Stig Wall;11
2. Munkegård;C;Det Konservative Folkeparti;Per Bruun Andersen;16
2. Munkegård;C;Det Konservative Folkeparti;Valdemar H. Høiris;3
2. Munkegård;C;Det Konservative Folkeparti;Claus Høegh-Guldberg;0
2. Munkegård;C;Det Konservative Folkeparti;Jesper Kamp Nielsen;2
2. Munkegård;C;Det Konservative Folkeparti;Malene Brandt;18
2. Munkegård;C;Det Konservative Folkeparti;Anton Brüniche-Olsen;23
2. Munkegård;C;Det Konservative Folkeparti;Ann Sophie Friis;13
2. Munkegård;C;Det Konservative Folkeparti;Jonas Parello-Plesner;8
2. Munkegård;C;Det Konservative Folkeparti;Michala Gale Sehested;14
2. Munkegård;C;Det Konservative Folkeparti;Charlotte Libach;19
2. Munkegård;D;Nye Borgerlige;Listestemmer;29
2. Munkegård;D;Nye Borgerlige;Thomas S. Bentsen;27
2. Munkegård;D;Nye Borgerlige;Henrik Engel Elborough;7
2. Munkegård;D;Nye Borgerlige;Kenneth K. Olsen;0
2. Munkegård;D;Nye Borgerlige;Ivan Léon Siehr;4
2. Munkegård;D;Nye Borgerlige;Flemming Bækkeskov;8
2. Munkegård;F;SF - Socialistisk Folkeparti;Listestemmer;119
2. Munkegård;F;SF - Socialistisk Folkeparti;Helene Brochmann;120
2. Munkegård;F;SF - Socialistisk Folkeparti;Jonas Niemann;43
2. Munkegård;F;SF - Socialistisk Folkeparti;John Andersen;8
2. Munkegård;F;SF - Socialistisk Folkeparti;Dina Wildt;12
2. Munkegård;F;SF - Socialistisk Folkeparti;Jens Ahm;2
2. Munkegård;F;SF - Socialistisk Folkeparti;Lise Müller;61
2. Munkegård;F;SF - Socialistisk Folkeparti;Magnus Morsing;2
2. Munkegård;I;Liberal Alliance;Listestemmer;24
2. Munkegård;I;Liberal Alliance;Kasper Heumann;19
2. Munkegård;I;Liberal Alliance;Peter Loft;11
2. Munkegård;I;Liberal Alliance;Vibeke Molise Nibe;1
2. Munkegård;I;Liberal Alliance;Simon Karim Helledie;3
2. Munkegård;I;Liberal Alliance;Jonas Søndergaard;2
2. Munkegård;K;Kristendemokraterne;Listestemmer;6
2. Munkegård;K;Kristendemokraterne;Jesper Lohse;13
2. Munkegård;K;Kristendemokraterne;Søren Harslund;0
2. Munkegård;O;Dansk Folkeparti;Listestemmer;19
2. Munkegård;O;Dansk Folkeparti;Rita Rahbek;7
2. Munkegård;O;Dansk Folkeparti;Theis Bagge;2
2. Munkegård;O;Dansk Folkeparti;Niels Ernbro;0
2. Munkegård;O;Dansk Folkeparti;Sarah Brøndum;0
2. Munkegård;O;Dansk Folkeparti;Annet Soos;3
2. Munkegård;V;Venstre, Danmarks Liberale Parti;Listestemmer;48
2. Munkegård;V;Venstre, Danmarks Liberale Parti;Morten Løkkegaard;52
2. Munkegård;V;Venstre, Danmarks Liberale Parti;Søren Stilling Christensen;0
2. Munkegård;V;Venstre, Danmarks Liberale Parti;Mads Justsen;16
2. Munkegård;V;Venstre, Danmarks Liberale Parti;Alexander Kamp;7
2. Munkegård;V;Venstre, Danmarks Liberale Parti;Kirsten Elvstrøm;3
2. Munkegård;V;Venstre, Danmarks Liberale Parti;Tine Horwitz;2
2. Munkegård;V;Venstre, Danmarks Liberale Parti;Egil Rindorf;0
2. Munkegård;V;Venstre, Danmarks Liberale Parti;Jesper Holm;2
2. Munkegård;V;Venstre, Danmarks Liberale Parti;Jørn Holdt;1
2. Munkegård;V;Venstre, Danmarks Liberale Parti;Jørgen Tarris;0
2. Munkegård;V;Venstre, Danmarks Liberale Parti;Nils Juhl Andreasen;2
2. Munkegård;V;Venstre, Danmarks Liberale Parti;Anders Lautrup-Larsen;2
2. Munkegård;V;Venstre, Danmarks Liberale Parti;Alexander Schneevoigt;2
2. Munkegård;V;Venstre, Danmarks Liberale Parti;Helle Forland;2
2. Munkegård;V;Venstre, Danmarks Liberale Parti;Morten Munk Ebbesen;0
2. Munkegård;V;Venstre, Danmarks Liberale Parti;Kjeld Danneskiold-Samsøe;1
2. Munkegård;Æ;Frihedslisten;Listestemmer;3
2. Munkegård;Æ;Frihedslisten;Charlotte Petersen, Hellerup;4
2. Munkegård;Æ;Frihedslisten;Henrik Vendelbo, Gentofte;4
2. Munkegård;Ø;Enhedslisten - De Rød-Grønne;Listestemmer;145
2. Munkegård;Ø;Enhedslisten - De Rød-Grønne;Jeanne Toxværd;92
2. Munkegård;Ø;Enhedslisten - De Rød-Grønne;Frederik Dehlholm;9
2. Munkegård;Ø;Enhedslisten - De Rød-Grønne;Line Traugott;14
2. Munkegård;Ø;Enhedslisten - De Rød-Grønne;Jørn Fink;3
2. Munkegård;Ø;Enhedslisten - De Rød-Grønne;Birthe Bjerre;3
2. Munkegård;Ø;Enhedslisten - De Rød-Grønne;Magne Edvard Pihl;0
2. Munkegård;Ø;Enhedslisten - De Rød-Grønne;Tage Christiansen;1
3. Rådhuset;A;Socialdemokratiet;Listestemmer;112
3. Rådhuset;A;Socialdemokratiet;Søren Heisel;61
3. Rådhuset;A;Socialdemokratiet;Anne Hjorth;46
3. Rådhuset;A;Socialdemokratiet;Halima El Abassi;51
3. Rådhuset;A;Socialdemokratiet;Gitte H. Terndrup;4
3. Rådhuset;A;Socialdemokratiet;Kevin Høj;0
3. Rådhuset;A;Socialdemokratiet;Susan Wiinblad;14
3. Rådhuset;A;Socialdemokratiet;Lars Bo Winther;2
3. Rådhuset;A;Socialdemokratiet;Thomas Ellegaard;4
3. Rådhuset;B;Radikale Venstre;Listestemmer;94
3. Rådhuset;B;Radikale Venstre;Kristine Kryger;120
3. Rådhuset;B;Radikale Venstre;Ane Palsberg;42
3. Rådhuset;B;Radikale Venstre;Marie Brixtofte;154
3. Rådhuset;B;Radikale Venstre;Anders Hartzen;3
3. Rådhuset;B;Radikale Venstre;Kasper Brejnholt Bak;15
3. Rådhuset;B;Radikale Venstre;Martin Iversen;5
3. Rådhuset;B;Radikale Venstre;Sven Tovborg Jensen;0
3. Rådhuset;B;Radikale Venstre;Else Lindberg;1
3. Rådhuset;B;Radikale Venstre;Carsten Lassen;4
3. Rådhuset;B;Radikale Venstre;Melitta Naegeli;3
3. Rådhuset;B;Radikale Venstre;Anders Jensen;0
3. Rådhuset;B;Radikale Venstre;Morten Ladefoged;3
3. Rådhuset;B;Radikale Venstre;Ummy Hamyar;2
3. Rådhuset;C;Det Konservative Folkeparti;Listestemmer;498
3. Rådhuset;C;Det Konservative Folkeparti;Michael Fenger;816
3. Rådhuset;C;Det Konservative Folkeparti;Pia Nyring;112
3. Rådhuset;C;Det Konservative Folkeparti;Andreas Weidinger;130
3. Rådhuset;C;Det Konservative Folkeparti;Katja S. Johansen;31
3. Rådhuset;C;Det Konservative Folkeparti;Jesper Marcus;42
3. Rådhuset;C;Det Konservative Folkeparti;Karen Riis Kjølbye;25
3. Rådhuset;C;Det Konservative Folkeparti;Christian Eppers;34
3. Rådhuset;C;Det Konservative Folkeparti;Christina Wex;136
3. Rådhuset;C;Det Konservative Folkeparti;Niels Lund;41
3. Rådhuset;C;Det Konservative Folkeparti;Britta Riis;49
3. Rådhuset;C;Det Konservative Folkeparti;Teit Andersen;50
3. Rådhuset;C;Det Konservative Folkeparti;Marianne Bugge Zederkof;14
3. Rådhuset;C;Det Konservative Folkeparti;Stig Wall;15
3. Rådhuset;C;Det Konservative Folkeparti;Per Bruun Andersen;38
3. Rådhuset;C;Det Konservative Folkeparti;Valdemar H. Høiris;29
