Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
1. Ejstrup;A;Socialdemokratiet;Listestemmer;37
1. Ejstrup;A;Socialdemokratiet;Kasper Pauli Pedersen;18
1. Ejstrup;A;Socialdemokratiet;Søs Philipsen;7
1. Ejstrup;A;Socialdemokratiet;Birthe Sørensen;3
1. Ejstrup;A;Socialdemokratiet;H.C. Jørgensen;4
1. Ejstrup;A;Socialdemokratiet;Kirsten Hoffmann;132
1. Ejstrup;A;Socialdemokratiet;Mustafa Arslan;1
1. Ejstrup;A;Socialdemokratiet;Yildiz Kibar;0
1. Ejstrup;A;Socialdemokratiet;Joan Højlund;2
1. Ejstrup;A;Socialdemokratiet;Helle Regine Drongstrup;62
1. Ejstrup;A;Socialdemokratiet;Henrik Christensen;3
1. Ejstrup;A;Socialdemokratiet;Inge Dinis;2
1. Ejstrup;A;Socialdemokratiet;Peter Bjerregaard;0
1. Ejstrup;A;Socialdemokratiet;Eddie Sørensen;0
1. Ejstrup;A;Socialdemokratiet;Jacob Rosen Madsen;14
1. Ejstrup;C;Det Konservative Folkeparti;Listestemmer;20
1. Ejstrup;C;Det Konservative Folkeparti;Annette Mosegaard;50
1. Ejstrup;C;Det Konservative Folkeparti;Kirsten York Helms;3
1. Ejstrup;C;Det Konservative Folkeparti;Heinrich Rune;1
1. Ejstrup;C;Det Konservative Folkeparti;Dina Raabjerg;3
1. Ejstrup;C;Det Konservative Folkeparti;Annette Øgaard;177
1. Ejstrup;C;Det Konservative Folkeparti;Peter Søgaard;4
1. Ejstrup;C;Det Konservative Folkeparti;Morten Munk Østergaard;0
1. Ejstrup;C;Det Konservative Folkeparti;Per Abildskov;0
1. Ejstrup;C;Det Konservative Folkeparti;Siff Tang Lassen;8
1. Ejstrup;C;Det Konservative Folkeparti;Henrik Overgaard;2
1. Ejstrup;C;Det Konservative Folkeparti;Hanne Bang Pedersen;4
1. Ejstrup;C;Det Konservative Folkeparti;Ditte Mundbjerg Jørgensen;1
