Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
1. Horne;A;Socialdemokratiet;Listestemmer;25
1. Horne;A;Socialdemokratiet;Arne Boelt;70
1. Horne;A;Socialdemokratiet;Mai-Britt Beith;4
1. Horne;A;Socialdemokratiet;Line Kraghede Jensen;0
1. Horne;A;Socialdemokratiet;Thomas Klimek;9
1. Horne;A;Socialdemokratiet;Peter Duetoft;0
1. Horne;A;Socialdemokratiet;Laila Zielke;63
1. Horne;A;Socialdemokratiet;Chelina Bagger;0
1. Horne;A;Socialdemokratiet;Ole Ørnbøl;3
1. Horne;A;Socialdemokratiet;Mogens Bjerre;4
1. Horne;A;Socialdemokratiet;Carsten Andersen;1
1. Horne;A;Socialdemokratiet;Helmuth Zickert;0
1. Horne;A;Socialdemokratiet;Tim Jensen;1
1. Horne;A;Socialdemokratiet;Tao Lytzen;1
1. Horne;A;Socialdemokratiet;Michael Jordan Harritslev;0
1. Horne;A;Socialdemokratiet;Kristine Gjedde;2
1. Horne;A;Socialdemokratiet;Jette Kirkeby;0
1. Horne;A;Socialdemokratiet;Børge Bech;0
1. Horne;A;Socialdemokratiet;Hugo Andersen;3
1. Horne;A;Socialdemokratiet;Jes Bastholm;2
1. Horne;A;Socialdemokratiet;Martin Rosenkvist;1
1. Horne;A;Socialdemokratiet;Glenn Guldhammer;0
1. Horne;A;Socialdemokratiet;Martin Mølbak Jensen;0
1. Horne;A;Socialdemokratiet;Niels Kirkholm;0
1. Horne;A;Socialdemokratiet;Sven Bertelsen;1
1. Horne;B;Radikale Venstre;Listestemmer;3
1. Horne;B;Radikale Venstre;Gry Bruun Nielsen;30
1. Horne;B;Radikale Venstre;Jens Klim Hansen;0
1. Horne;B;Radikale Venstre;Lene Bjørn Sørensen;2
1. Horne;B;Radikale Venstre;Dima Abdul Hadi Alouch;0
1. Horne;B;Radikale Venstre;Theis Magle;0
1. Horne;B;Radikale Venstre;Heino Løvendahl;0
1. Horne;C;Det Konservative Folkeparti;Listestemmer;14
1. Horne;C;Det Konservative Folkeparti;Per Møller;102
1. Horne;C;Det Konservative Folkeparti;Mette Jensen;68
1. Horne;C;Det Konservative Folkeparti;Kim Bach;0
1. Horne;C;Det Konservative Folkeparti;Mathias Holger Nielsen;9
1. Horne;C;Det Konservative Folkeparti;Birgit Amtoft;2
1. Horne;C;Det Konservative Folkeparti;Søren Homann;4
1. Horne;C;Det Konservative Folkeparti;Jan Jensen;0
1. Horne;C;Det Konservative Folkeparti;Morten Valdemar Munkebæk;2
1. Horne;C;Det Konservative Folkeparti;Anja Møller;1
1. Horne;C;Det Konservative Folkeparti;Nadia Taalab;38
1. Horne;C;Det Konservative Folkeparti;Lars Chr. Thomsen;3
1. Horne;C;Det Konservative Folkeparti;Daniel Vestergaard;1
1. Horne;C;Det Konservative Folkeparti;Knud Vibenfeld;0
1. Horne;D;Nye Borgerlige;Listestemmer;20
1. Horne;D;Nye Borgerlige;Andreas Huus Andersen;6
1. Horne;D;Nye Borgerlige;Frode Larsen;7
1. Horne;D;Nye Borgerlige;Marcus Dal-Christiansen;0
1. Horne;D;Nye Borgerlige;Jens Ole Thomsen;0
1. Horne;D;Nye Borgerlige;Ib Schmidt Østenkær;1
1. Horne;D;Nye Borgerlige;Jesper Jensen;0
1. Horne;D;Nye Borgerlige;Torben Simonsen;3
1. Horne;D;Nye Borgerlige;Nils-Bo Høgenhaug;0
1. Horne;D;Nye Borgerlige;Brian Holmberg;0
1. Horne;D;Nye Borgerlige;Elsebeth Maarup;0
1. Horne;D;Nye Borgerlige;David Godi;22
1. Horne;D;Nye Borgerlige;Torben B. Christensen;0
1. Horne;F;SF - Socialistisk Folkeparti;Listestemmer;5
1. Horne;F;SF - Socialistisk Folkeparti;Jørgen Bing;10
1. Horne;F;SF - Socialistisk Folkeparti;Anette Bæk;5
1. Horne;F;SF - Socialistisk Folkeparti;René Bjerre Andersen;1
1. Horne;F;SF - Socialistisk Folkeparti;Anna-Mette Skovgaard Pedersen;0
1. Horne;F;SF - Socialistisk Folkeparti;Asger Jensen;1
1. Horne;F;SF - Socialistisk Folkeparti;Dorte M. Nielsen;1
1. Horne;F;SF - Socialistisk Folkeparti;Tove Lerstrup;0
1. Horne;F;SF - Socialistisk Folkeparti;Jimmi Kruse Sørensen;0
1. Horne;J;Hjørring for alle;Listestemmer;0
1. Horne;J;Hjørring for alle;Carsten Medum Andersen;0
1. Horne;K;Kristendemokraterne;Listestemmer;6
1. Horne;K;Kristendemokraterne;Britta Eckhardt;4
1. Horne;K;Kristendemokraterne;Tove Østergård;0
1. Horne;K;Kristendemokraterne;Anders Skjølstrup;0
1. Horne;K;Kristendemokraterne;Keld W. Pedersen;1
1. Horne;K;Kristendemokraterne;Jens Martin Jacobsen;0
1. Horne;O;Dansk Folkeparti;Listestemmer;15
1. Horne;O;Dansk Folkeparti;Erik Høgh-Sørensen;29
1. Horne;O;Dansk Folkeparti;Per Hyldig;4
1. Horne;O;Dansk Folkeparti;Tommy Sørensen;0
1. Horne;O;Dansk Folkeparti;Orla Kjærgaard;0
1. Horne;O;Dansk Folkeparti;Kenneth Birch;0
1. Horne;O;Dansk Folkeparti;Mette Præstegaard;8
1. Horne;O;Dansk Folkeparti;Gunnar E. Nielsen;0
1. Horne;O;Dansk Folkeparti;Birthe Andersen;1
1. Horne;O;Dansk Folkeparti;Asta Bjerre;0
1. Horne;O;Dansk Folkeparti;Linda Jensen;0
1. Horne;T;Lokallisten;Listestemmer;14
1. Horne;T;Lokallisten;Erik Krage;41
1. Horne;T;Lokallisten;Dan Andersen;21
1. Horne;T;Lokallisten;Henrik Brixen;0
1. Horne;T;Lokallisten;Hans Ørnbøl;0
1. Horne;T;Lokallisten;Paw Rytter;40
1. Horne;T;Lokallisten;Jesper Risager;4
1. Horne;T;Lokallisten;John Nielsen;1
1. Horne;V;Venstre, Danmarks Liberale Parti;Listestemmer;26
1. Horne;V;Venstre, Danmarks Liberale Parti;Søren Smalbro;97
