Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
1. Ejer Bavnehøj;A;Socialdemokratiet;Listestemmer;87
1. Ejer Bavnehøj;A;Socialdemokratiet;Frands Fischer, Gl. Rye;65
1. Ejer Bavnehøj;A;Socialdemokratiet;Trine Frengler, Herskind;1
1. Ejer Bavnehøj;A;Socialdemokratiet;Frank W. Damgaard, Stilling;29
1. Ejer Bavnehøj;A;Socialdemokratiet;Kai Høstrup, Ry;3
1. Ejer Bavnehøj;A;Socialdemokratiet;Malene Illa Ringberg, Hørning;5
1. Ejer Bavnehøj;A;Socialdemokratiet;Karen Schack Lindemann, Galten-Sko;4
1. Ejer Bavnehøj;A;Socialdemokratiet;Jørgen Naut, Skanderborg;7
1. Ejer Bavnehøj;A;Socialdemokratiet;Jesper Arbo Frederiksen, Galten-Sk;2
1. Ejer Bavnehøj;A;Socialdemokratiet;Anders Skriver, Skanderborg;13
1. Ejer Bavnehøj;A;Socialdemokratiet;Ole Drøgemüller, Galten-Skovby;5
1. Ejer Bavnehøj;A;Socialdemokratiet;Andreas Tang-Brock, Ry;2
1. Ejer Bavnehøj;A;Socialdemokratiet;Jan Dahl Hansen, Hørning;0
1. Ejer Bavnehøj;A;Socialdemokratiet;Jan Sønderskov, Skanderborg;3
1. Ejer Bavnehøj;A;Socialdemokratiet;Martin Dybdahl Andersen, Stilling;2
1. Ejer Bavnehøj;A;Socialdemokratiet;Lars Lindencrone Lavridsen, Voerla;1
1. Ejer Bavnehøj;A;Socialdemokratiet;Tommas Leth, Stilling;4
1. Ejer Bavnehøj;A;Socialdemokratiet;Peter Munk-Pedersen, Galten;0
1. Ejer Bavnehøj;B;Radikale Venstre;Listestemmer;8
1. Ejer Bavnehøj;B;Radikale Venstre;Tage Nielsen, Galten;5
1. Ejer Bavnehøj;B;Radikale Venstre;Anne Heeager, Skanderborg;16
1. Ejer Bavnehøj;B;Radikale Venstre;Kristian Kilt, Stjær;4
1. Ejer Bavnehøj;B;Radikale Venstre;Kurt Myhlert Olsen, Ry;0
1. Ejer Bavnehøj;B;Radikale Venstre;Christoffer Schou, Skovby;1
1. Ejer Bavnehøj;B;Radikale Venstre;Lærke Klitgaard, Ry;3
1. Ejer Bavnehøj;B;Radikale Venstre;Rasmus Bergholdt, Skovby;3
1. Ejer Bavnehøj;B;Radikale Venstre;Jens Anker Hansen, Ry;0
1. Ejer Bavnehøj;B;Radikale Venstre;Adele Davis Boe, Alken;0
1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Listestemmer;28
1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Thomas Cordtz, Ry;18
1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Birgitte Majgaard, Galten-Skovby;4
1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Christian Wibe-Marker, Skanderborg;13
1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Jørgen Schytter, Veng;0
1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Klaus Rasmussen, Låsby;0
1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Lars Clausen, Tebstrup;47
1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Morten Rosenstand, Sjelle;0
1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Torben Wallner, Hørning;8
1. Ejer Bavnehøj;C;Det Konservative Folkeparti;Tina Dideriksen, Ry;2
1. Ejer Bavnehøj;D;Nye Borgerlige;Listestemmer;15
1. Ejer Bavnehøj;D;Nye Borgerlige;Karina Kirk;31
1. Ejer Bavnehøj;D;Nye Borgerlige;Michael Klarskov Jørgensen;5
1. Ejer Bavnehøj;D;Nye Borgerlige;Pia Bugge Konradsen;2
1. Ejer Bavnehøj;D;Nye Borgerlige;Peter Haakon Boa;0
1. Ejer Bavnehøj;D;Nye Borgerlige;Anders Damsgaard Serup;2
1. Ejer Bavnehøj;F;SF - Socialistisk Folkeparti;Listestemmer;17
1. Ejer Bavnehøj;F;SF - Socialistisk Folkeparti;Claus Leick;7
1. Ejer Bavnehøj;F;SF - Socialistisk Folkeparti;Charlotte Vindeløv;37
1. Ejer Bavnehøj;F;SF - Socialistisk Folkeparti;Ole Juhl Jeppesen;31
1. Ejer Bavnehøj;F;SF - Socialistisk Folkeparti;Aviaja Dahl Kilt;6
1. Ejer Bavnehøj;F;SF - Socialistisk Folkeparti;Mogens Engsig-Karup;1
1. Ejer Bavnehøj;F;SF - Socialistisk Folkeparti;Kai Frostholm;0
1. Ejer Bavnehøj;F;SF - Socialistisk Folkeparti;Ida Ehrenreich;4
1. Ejer Bavnehøj;F;SF - Socialistisk Folkeparti;Anni Overmark Schacht;2
1. Ejer Bavnehøj;H;Hanne Stender Damkjær;Listestemmer;0
1. Ejer Bavnehøj;H;Hanne Stender Damkjær;Hanne Stender Damkjær;1
1. Ejer Bavnehøj;I;Liberal Alliance;Listestemmer;5
1. Ejer Bavnehøj;I;Liberal Alliance;Carsten Bach, Galten-Skovby;3
1. Ejer Bavnehøj;I;Liberal Alliance;Linda Andrea, Brørup;8
1. Ejer Bavnehøj;I;Liberal Alliance;Jonas Thomsen, Galten;0
1. Ejer Bavnehøj;I;Liberal Alliance;Michael Valentin Ilsø, Hørning;1
1. Ejer Bavnehøj;I;Liberal Alliance;Per Laursen, Skanderborg;0
1. Ejer Bavnehøj;I;Liberal Alliance;Thomas N. Madsen, Skanderborg;0
1. Ejer Bavnehøj;O;Dansk Folkeparti;Listestemmer;18
1. Ejer Bavnehøj;O;Dansk Folkeparti;Martin Frausing Poulsen, Skanderbo;21
1. Ejer Bavnehøj;O;Dansk Folkeparti;John Haarup Laursen, Stjær;0
1. Ejer Bavnehøj;O;Dansk Folkeparti;Poul Melgård Johansen, Låsby;1
1. Ejer Bavnehøj;O;Dansk Folkeparti;Daniel Aage Holm, Ry;1
1. Ejer Bavnehøj;O;Dansk Folkeparti;Tobias Brus Mikkelsen, Voerladegår;0
1. Ejer Bavnehøj;O;Dansk Folkeparti;Steffen G. Møller, Skanderborg;0
1. Ejer Bavnehøj;O;Dansk Folkeparti;Malene G. Møller, Skanderborg;6
1. Ejer Bavnehøj;O;Dansk Folkeparti;Jonna Frausing Poulsen, Skanderbor;2
1. Ejer Bavnehøj;O;Dansk Folkeparti;Vivian Frederiksen, Hørning;0
1. Ejer Bavnehøj;O;Dansk Folkeparti;Eigil Frederiksen, Hørning;0
1. Ejer Bavnehøj;O;Dansk Folkeparti;Aksel Nielsen, Stilling;0
1. Ejer Bavnehøj;O;Dansk Folkeparti;Henning Jokumsen, Vitved;0
1. Ejer Bavnehøj;O;Dansk Folkeparti;Lars Eigil Madsen, Tebstrup;2
1. Ejer Bavnehøj;O;Dansk Folkeparti;Morten Koldtoft Rasmussen, Skovby;0
1. Ejer Bavnehøj;O;Dansk Folkeparti;Søren Skovgaard, Stjær;0
1. Ejer Bavnehøj;O;Dansk Folkeparti;Jørgen Høilund-Carlsen, Skanderbor;0
1. Ejer Bavnehøj;O;Dansk Folkeparti;Henrik Næsby, Galten;0
1. Ejer Bavnehøj;O;Dansk Folkeparti;Daniel Hyldborg, Skanderborg;0
1. Ejer Bavnehøj;O;Dansk Folkeparti;René Nielsen, Skanderborg;0
1. Ejer Bavnehøj;O;Dansk Folkeparti;Torben H. Christensen, Gjesing;0
1. Ejer Bavnehøj;O;Dansk Folkeparti;Bjarne Kristiansen, Hørning;0
1. Ejer Bavnehøj;O;Dansk Folkeparti;Søren Aarestrup, Hørning;0
1. Ejer Bavnehøj;V;Venstre, Danmarks Liberale Parti;Listestemmer;43
1. Ejer Bavnehøj;V;Venstre, Danmarks Liberale Parti;Jens Szabo, Ry;11
1. Ejer Bavnehøj;V;Venstre, Danmarks Liberale Parti;Anders Rosenstand Laugesen, Ry;6
1. Ejer Bavnehøj;V;Venstre, Danmarks Liberale Parti;Christina Bottke, Skanderborg;25
1. Ejer Bavnehøj;V;Venstre, Danmarks Liberale Parti;Søren Erik Pedersen, Nr. Vissing;7
1. Ejer Bavnehøj;V;Venstre, Danmarks Liberale Parti;Jens Erik Sørensen, Skanderborg;18
1. Ejer Bavnehøj;V;Venstre, Danmarks Liberale Parti;Peter Staghøj, Hørning;0
1. Ejer Bavnehøj;V;Venstre, Danmarks Liberale Parti;Birte M. Andersen, Skanderborg;18
1. Ejer Bavnehøj;V;Venstre, Danmarks Liberale Parti;Sebastian B. Støckler, Hørning;10
1. Ejer Bavnehøj;V;Venstre, Danmarks Liberale Parti;Miriam Lund Rahbek, Skovby;1
1. Ejer Bavnehøj;V;Venstre, Danmarks Liberale Parti;Peder Porse, Svejstrup;1
1. Ejer Bavnehøj;V;Venstre, Danmarks Liberale Parti;Claus Bloch, Låsby;1
1. Ejer Bavnehøj;V;Venstre, Danmarks Liberale Parti;Bjarke Scott Levinsen, Ry;1
1. Ejer Bavnehøj;V;Venstre, Danmarks Liberale Parti;Erling Weber Jensen, Skanderborg;4
1. Ejer Bavnehøj;V;Venstre, Danmarks Liberale Parti;Steffen G. Lauridsen, Gl. Rye;0
1. Ejer Bavnehøj;V;Venstre, Danmarks Liberale Parti;Mikkel Hansen, Ris;109
1. Ejer Bavnehøj;V;Venstre, Danmarks Liberale Parti;Robert L. Laursen, Ry;0
