Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
1. Aunslevhallen;A;Socialdemokratiet;Listestemmer;54
1. Aunslevhallen;A;Socialdemokratiet;Sonja Marie Jensen;78
1. Aunslevhallen;A;Socialdemokratiet;Jesper Nielsen;17
1. Aunslevhallen;A;Socialdemokratiet;Martin Stenmann;1
1. Aunslevhallen;A;Socialdemokratiet;Barbara Bendahl Schultz;5
1. Aunslevhallen;A;Socialdemokratiet;Per Chrone Jespersen;1
1. Aunslevhallen;A;Socialdemokratiet;Poul Erik Knudsen;8
1. Aunslevhallen;A;Socialdemokratiet;Vibeke Franziska L Ejlertsen;6
1. Aunslevhallen;A;Socialdemokratiet;Heidi Anker Leen;5
1. Aunslevhallen;A;Socialdemokratiet;Claus Johanson;4
1. Aunslevhallen;A;Socialdemokratiet;Lene Ingemann Skyggelund;3
1. Aunslevhallen;A;Socialdemokratiet;Janni Møller Sørensen;1
1. Aunslevhallen;A;Socialdemokratiet;Rameesh Thirugnanasambanther;3
1. Aunslevhallen;A;Socialdemokratiet;Henrik Hauge Vestergaard;5
1. Aunslevhallen;A;Socialdemokratiet;Steen Ole Steensen Christensen;7
1. Aunslevhallen;A;Socialdemokratiet;Merete Østergaard Bang;0
1. Aunslevhallen;A;Socialdemokratiet;Kirstine Sofie Ingemann Skyggelund;1
1. Aunslevhallen;A;Socialdemokratiet;Allan Lindholm;5
1. Aunslevhallen;A;Socialdemokratiet;Sabrina Baltser Verner;6
1. Aunslevhallen;A;Socialdemokratiet;Brian Kristiansen;3
1. Aunslevhallen;A;Socialdemokratiet;Carsten Sahl Rasmussen;2
1. Aunslevhallen;A;Socialdemokratiet;Casey Lasse Høybye Pedersen;0
1. Aunslevhallen;A;Socialdemokratiet;Lone Smidt;11
1. Aunslevhallen;B;Radikale Venstre;Listestemmer;6
1. Aunslevhallen;B;Radikale Venstre;Emilie Halbye Haaning;3
1. Aunslevhallen;B;Radikale Venstre;Hjalmar Christiansen;1
1. Aunslevhallen;B;Radikale Venstre;Ludvig Eduard Dittmann;1
1. Aunslevhallen;B;Radikale Venstre;Karen Moritz Hansen;8
