Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
1. Errindlev;A;Socialdemokratiet;Listestemmer;34
1. Errindlev;A;Socialdemokratiet;Holger Schou Rasmussen;85
1. Errindlev;A;Socialdemokratiet;Vibeke Grave;7
1. Errindlev;A;Socialdemokratiet;Steffen Rasmussen;1
1. Errindlev;A;Socialdemokratiet;Thomas Østergaard;1
1. Errindlev;A;Socialdemokratiet;Leif Utermöhl;0
1. Errindlev;A;Socialdemokratiet;Martin Boesen;15
1. Errindlev;A;Socialdemokratiet;Michael Knudsen;1
1. Errindlev;A;Socialdemokratiet;Gry Hernø;2
1. Errindlev;A;Socialdemokratiet;Klaus Frederik Svensson;0
1. Errindlev;A;Socialdemokratiet;Jørgen Rassi Rasmussen;0
1. Errindlev;A;Socialdemokratiet;Morten Nielsen;1
1. Errindlev;A;Socialdemokratiet;Muj Berisha;1
1. Errindlev;A;Socialdemokratiet;Heidi Marqweis;2
1. Errindlev;A;Socialdemokratiet;Niels Christian Devantier;0
1. Errindlev;A;Socialdemokratiet;Diana Leicht Christensen;2
1. Errindlev;A;Socialdemokratiet;Thomas Ploug-Madsen;0
1. Errindlev;A;Socialdemokratiet;Dan Brinckmann;1
1. Errindlev;A;Socialdemokratiet;Kenneth Reick Nielsen;0
1. Errindlev;A;Socialdemokratiet;Lasse Falster;1
1. Errindlev;A;Socialdemokratiet;Ann-Britt Lærkedahl;6
1. Errindlev;A;Socialdemokratiet;Bodil Waagensen;1
1. Errindlev;B;Radikale Venstre;Listestemmer;1
1. Errindlev;B;Radikale Venstre;Kristian Stokholm;0
1. Errindlev;B;Radikale Venstre;Claus Brandt Kristensen;0
1. Errindlev;B;Radikale Venstre;Talat Hussain;0
1. Errindlev;B;Radikale Venstre;Kenan Bajric;0
1. Errindlev;C;Det Konservative Folkeparti;Listestemmer;8
1. Errindlev;C;Det Konservative Folkeparti;Henrik Jacobsen, Maribo;6
1. Errindlev;C;Det Konservative Folkeparti;Anna Arnecke, Nakskov;1
1. Errindlev;C;Det Konservative Folkeparti;Anne Hopkins, Dannemare;0
1. Errindlev;C;Det Konservative Folkeparti;Martin Stentebjerg, Holeby;7
1. Errindlev;C;Det Konservative Folkeparti;Klaus Møller, Nakskov;0
1. Errindlev;C;Det Konservative Folkeparti;Roman Smigielski, Holeby;2
1. Errindlev;C;Det Konservative Folkeparti;Erik Poulsen, Rødby;2
1. Errindlev;C;Det Konservative Folkeparti;Lars Buhl, Rødby;1
1. Errindlev;D;Nye Borgerlige;Listestemmer;9
1. Errindlev;D;Nye Borgerlige;Anne Raft;6
1. Errindlev;D;Nye Borgerlige;Steen Nielsen;3
1. Errindlev;D;Nye Borgerlige;Jørgen Mortensen;0
1. Errindlev;F;SF - Socialistisk Folkeparti;Listestemmer;9
1. Errindlev;F;SF - Socialistisk Folkeparti;Lars Christiansen;4
1. Errindlev;F;SF - Socialistisk Folkeparti;Frank Gravesen;0
1. Errindlev;F;SF - Socialistisk Folkeparti;Jørgen Olsen;0
1. Errindlev;F;SF - Socialistisk Folkeparti;Goran Smailagic;0
1. Errindlev;F;SF - Socialistisk Folkeparti;Casper Løje Pedersen;1
1. Errindlev;H;Din Stemme;Listestemmer;2
1. Errindlev;H;Din Stemme;Henning Alfred Rasmussen, Bursø;21
1. Errindlev;H;Din Stemme;Marie-Louise Brehm Nielsen, Sølles;2
1. Errindlev;H;Din Stemme;Birgit Møgelmose, Vestenskov;0
1. Errindlev;H;Din Stemme;Anette Knoblauch, Søllested;0
1. Errindlev;H;Din Stemme;Peter Friis, Nakskov;0
1. Errindlev;H;Din Stemme;Erhardt Tonnesen, Holeby;4
1. Errindlev;H;Din Stemme;Jette Hansen, Nakskov;0
1. Errindlev;H;Din Stemme;Halil Saitovic, Nakskov;0
1. Errindlev;H;Din Stemme;Stine Skøtt Olsen, Bandholm;0
1. Errindlev;J;Vestfronten;Listestemmer;0
1. Errindlev;J;Vestfronten;Anders Bo, Nakskov;0
1. Errindlev;J;Vestfronten;Torben Hansen, Nakskov;0
1. Errindlev;J;Vestfronten;Susanna Antoniussen, Nakskov;0
1. Errindlev;L;Lokallisten Lolland;Listestemmer;3
1. Errindlev;L;Lokallisten Lolland;Leo Christensen;0
1. Errindlev;L;Lokallisten Lolland;Tomoko Nielsen;5
1. Errindlev;L;Lokallisten Lolland;Niels Nielsen;1
1. Errindlev;L;Lokallisten Lolland;Jørgen Andersen;0
1. Errindlev;L;Lokallisten Lolland;Linda Sommer;3
1. Errindlev;L;Lokallisten Lolland;Karsten Vie;0
1. Errindlev;L;Lokallisten Lolland;Jonas Sylvester Kaspersen;1
1. Errindlev;N;Nakskov listen;Listestemmer;0
1. Errindlev;N;Nakskov listen;Per Kim Nielsen, Rudbjerg;0
1. Errindlev;N;Nakskov listen;Anders Madsen, Nakskov;0
1. Errindlev;N;Nakskov listen;Casper Schrøder Blume, Nakskov;0
1. Errindlev;N;Nakskov listen;René Marquardt Frederiksen, Naksko;0
1. Errindlev;N;Nakskov listen;Mads Bach Petersen, Nakskov;0
1. Errindlev;N;Nakskov listen;Brian Hansen, Nakskov;0
1. Errindlev;N;Nakskov listen;Leane Johansen, Nakskov;0
1. Errindlev;N;Nakskov listen;Per Rasmussen, Vestenskov;0
1. Errindlev;N;Nakskov listen;Steen Bahnsen, Græshave;0
1. Errindlev;N;Nakskov listen;Lene Christiansen, Vestenskov;0
1. Errindlev;N;Nakskov listen;Søren Madsen, Vesterborg;0
1. Errindlev;O;Dansk Folkeparti;Listestemmer;15
1. Errindlev;O;Dansk Folkeparti;Eric Steffensen;7
1. Errindlev;O;Dansk Folkeparti;Allan Blak;5
1. Errindlev;O;Dansk Folkeparti;Henning G. E. Rasmussen;0
1. Errindlev;O;Dansk Folkeparti;Palle Petersen;1
1. Errindlev;O;Dansk Folkeparti;Henrik Larsen;2
1. Errindlev;V;Venstre, Danmarks Liberale Parti;Listestemmer;13
1. Errindlev;V;Venstre, Danmarks Liberale Parti;Tine Vinther Clausen;21
1. Errindlev;V;Venstre, Danmarks Liberale Parti;Knud Knudsen;68
1. Errindlev;V;Venstre, Danmarks Liberale Parti;Vagn Pedersen;17
1. Errindlev;V;Venstre, Danmarks Liberale Parti;Birthe Knudsen;0
1. Errindlev;V;Venstre, Danmarks Liberale Parti;Helle Daugbjerg;2
1. Errindlev;V;Venstre, Danmarks Liberale Parti;Jens Erik Kistrup;1
1. Errindlev;V;Venstre, Danmarks Liberale Parti;Jannie Barfoed-Høj;1
1. Errindlev;V;Venstre, Danmarks Liberale Parti;Benny Damgaard;3
1. Errindlev;V;Venstre, Danmarks Liberale Parti;Jesper Volmer;1
1. Errindlev;V;Venstre, Danmarks Liberale Parti;Peter Larsen;4
1. Errindlev;V;Venstre, Danmarks Liberale Parti;Merete Meyer;0
1. Errindlev;Ø;Enhedslisten - De Rød-Grønne;Listestemmer;7
1. Errindlev;Ø;Enhedslisten - De Rød-Grønne;Bente Borreskov, Maribo;5
1. Errindlev;Ø;Enhedslisten - De Rød-Grønne;Birthe Lauridsen, Nakskov;0
1. Errindlev;Ø;Enhedslisten - De Rød-Grønne;Henrik Øllegaard, Østofte;1
1. Errindlev;Ø;Enhedslisten - De Rød-Grønne;Kristof Lubowiecki, Holeby;0
1. Errindlev;Ø;Enhedslisten - De Rød-Grønne;Jørgen Jensen, Nakskov;0
1. Errindlev;Ø;Enhedslisten - De Rød-Grønne;Søren Holme, Holeby;1
1. Errindlev;Ø;Enhedslisten - De Rød-Grønne;Kent Løjstrup-Thomsen, Nakskov;0
3. Holeby;A;Socialdemokratiet;Listestemmer;112
3. Holeby;A;Socialdemokratiet;Holger Schou Rasmussen;299
3. Holeby;A;Socialdemokratiet;Vibeke Grave;27
3. Holeby;A;Socialdemokratiet;Steffen Rasmussen;3
3. Holeby;A;Socialdemokratiet;Thomas Østergaard;6
3. Holeby;A;Socialdemokratiet;Leif Utermöhl;2
3. Holeby;A;Socialdemokratiet;Martin Boesen;69
3. Holeby;A;Socialdemokratiet;Michael Knudsen;1
3. Holeby;A;Socialdemokratiet;Gry Hernø;6
3. Holeby;A;Socialdemokratiet;Klaus Frederik Svensson;3
3. Holeby;A;Socialdemokratiet;Jørgen Rassi Rasmussen;2
3. Holeby;A;Socialdemokratiet;Morten Nielsen;2
3. Holeby;A;Socialdemokratiet;Muj Berisha;5
3. Holeby;A;Socialdemokratiet;Heidi Marqweis;4
3. Holeby;A;Socialdemokratiet;Niels Christian Devantier;4
3. Holeby;A;Socialdemokratiet;Diana Leicht Christensen;7
3. Holeby;A;Socialdemokratiet;Thomas Ploug-Madsen;2
3. Holeby;A;Socialdemokratiet;Dan Brinckmann;3
3. Holeby;A;Socialdemokratiet;Kenneth Reick Nielsen;1
3. Holeby;A;Socialdemokratiet;Lasse Falster;4
3. Holeby;A;Socialdemokratiet;Ann-Britt Lærkedahl;13
3. Holeby;A;Socialdemokratiet;Bodil Waagensen;1
3. Holeby;B;Radikale Venstre;Listestemmer;5
3. Holeby;B;Radikale Venstre;Kristian Stokholm;5
3. Holeby;B;Radikale Venstre;Claus Brandt Kristensen;1
3. Holeby;B;Radikale Venstre;Talat Hussain;0
3. Holeby;B;Radikale Venstre;Kenan Bajric;0
3. Holeby;C;Det Konservative Folkeparti;Listestemmer;10
3. Holeby;C;Det Konservative Folkeparti;Henrik Jacobsen, Maribo;12
3. Holeby;C;Det Konservative Folkeparti;Anna Arnecke, Nakskov;2
3. Holeby;C;Det Konservative Folkeparti;Anne Hopkins, Dannemare;0
3. Holeby;C;Det Konservative Folkeparti;Martin Stentebjerg, Holeby;29
3. Holeby;C;Det Konservative Folkeparti;Klaus Møller, Nakskov;0
3. Holeby;C;Det Konservative Folkeparti;Roman Smigielski, Holeby;5
3. Holeby;C;Det Konservative Folkeparti;Erik Poulsen, Rødby;0
3. Holeby;C;Det Konservative Folkeparti;Lars Buhl, Rødby;1
3. Holeby;D;Nye Borgerlige;Listestemmer;23
3. Holeby;D;Nye Borgerlige;Anne Raft;12
3. Holeby;D;Nye Borgerlige;Steen Nielsen;3
3. Holeby;D;Nye Borgerlige;Jørgen Mortensen;3
3. Holeby;F;SF - Socialistisk Folkeparti;Listestemmer;13
3. Holeby;F;SF - Socialistisk Folkeparti;Lars Christiansen;13
3. Holeby;F;SF - Socialistisk Folkeparti;Frank Gravesen;7
3. Holeby;F;SF - Socialistisk Folkeparti;Jørgen Olsen;2
3. Holeby;F;SF - Socialistisk Folkeparti;Goran Smailagic;1
3. Holeby;F;SF - Socialistisk Folkeparti;Casper Løje Pedersen;3
3. Holeby;H;Din Stemme;Listestemmer;3
3. Holeby;H;Din Stemme;Henning Alfred Rasmussen, Bursø;50
3. Holeby;H;Din Stemme;Marie-Louise Brehm Nielsen, Sølles;8
3. Holeby;H;Din Stemme;Birgit Møgelmose, Vestenskov;0
3. Holeby;H;Din Stemme;Anette Knoblauch, Søllested;0
3. Holeby;H;Din Stemme;Peter Friis, Nakskov;1
3. Holeby;H;Din Stemme;Erhardt Tonnesen, Holeby;35
3. Holeby;H;Din Stemme;Jette Hansen, Nakskov;1
3. Holeby;H;Din Stemme;Halil Saitovic, Nakskov;0
3. Holeby;H;Din Stemme;Stine Skøtt Olsen, Bandholm;0
3. Holeby;J;Vestfronten;Listestemmer;0
3. Holeby;J;Vestfronten;Anders Bo, Nakskov;1
3. Holeby;J;Vestfronten;Torben Hansen, Nakskov;0
3. Holeby;J;Vestfronten;Susanna Antoniussen, Nakskov;0
3. Holeby;L;Lokallisten Lolland;Listestemmer;8
3. Holeby;L;Lokallisten Lolland;Leo Christensen;12
3. Holeby;L;Lokallisten Lolland;Tomoko Nielsen;9
3. Holeby;L;Lokallisten Lolland;Niels Nielsen;0
3. Holeby;L;Lokallisten Lolland;Jørgen Andersen;0
3. Holeby;L;Lokallisten Lolland;Linda Sommer;13
3. Holeby;L;Lokallisten Lolland;Karsten Vie;1
3. Holeby;L;Lokallisten Lolland;Jonas Sylvester Kaspersen;8
3. Holeby;N;Nakskov listen;Listestemmer;0
3. Holeby;N;Nakskov listen;Per Kim Nielsen, Rudbjerg;1
3. Holeby;N;Nakskov listen;Anders Madsen, Nakskov;0
3. Holeby;N;Nakskov listen;Casper Schrøder Blume, Nakskov;0
3. Holeby;N;Nakskov listen;René Marquardt Frederiksen, Naksko;2
3. Holeby;N;Nakskov listen;Mads Bach Petersen, Nakskov;0
3. Holeby;N;Nakskov listen;Brian Hansen, Nakskov;0
3. Holeby;N;Nakskov listen;Leane Johansen, Nakskov;0
3. Holeby;N;Nakskov listen;Per Rasmussen, Vestenskov;0
3. Holeby;N;Nakskov listen;Steen Bahnsen, Græshave;1
3. Holeby;N;Nakskov listen;Lene Christiansen, Vestenskov;0
3. Holeby;N;Nakskov listen;Søren Madsen, Vesterborg;0
3. Holeby;O;Dansk Folkeparti;Listestemmer;24
3. Holeby;O;Dansk Folkeparti;Eric Steffensen;12
3. Holeby;O;Dansk Folkeparti;Allan Blak;12
3. Holeby;O;Dansk Folkeparti;Henning G. E. Rasmussen;8
3. Holeby;O;Dansk Folkeparti;Palle Petersen;3
3. Holeby;O;Dansk Folkeparti;Henrik Larsen;4
3. Holeby;V;Venstre, Danmarks Liberale Parti;Listestemmer;35
3. Holeby;V;Venstre, Danmarks Liberale Parti;Tine Vinther Clausen;67
3. Holeby;V;Venstre, Danmarks Liberale Parti;Knud Knudsen;58
3. Holeby;V;Venstre, Danmarks Liberale Parti;Vagn Pedersen;54
3. Holeby;V;Venstre, Danmarks Liberale Parti;Birthe Knudsen;3
3. Holeby;V;Venstre, Danmarks Liberale Parti;Helle Daugbjerg;3
3. Holeby;V;Venstre, Danmarks Liberale Parti;Jens Erik Kistrup;1
3. Holeby;V;Venstre, Danmarks Liberale Parti;Jannie Barfoed-Høj;7
3. Holeby;V;Venstre, Danmarks Liberale Parti;Benny Damgaard;2
3. Holeby;V;Venstre, Danmarks Liberale Parti;Jesper Volmer;6
3. Holeby;V;Venstre, Danmarks Liberale Parti;Peter Larsen;11
3. Holeby;V;Venstre, Danmarks Liberale Parti;Merete Meyer;5
3. Holeby;Ø;Enhedslisten - De Rød-Grønne;Listestemmer;18
3. Holeby;Ø;Enhedslisten - De Rød-Grønne;Bente Borreskov, Maribo;15
3. Holeby;Ø;Enhedslisten - De Rød-Grønne;Birthe Lauridsen, Nakskov;2
3. Holeby;Ø;Enhedslisten - De Rød-Grønne;Henrik Øllegaard, Østofte;1
3. Holeby;Ø;Enhedslisten - De Rød-Grønne;Kristof Lubowiecki, Holeby;4
3. Holeby;Ø;Enhedslisten - De Rød-Grønne;Jørgen Jensen, Nakskov;0
3. Holeby;Ø;Enhedslisten - De Rød-Grønne;Søren Holme, Holeby;1
3. Holeby;Ø;Enhedslisten - De Rød-Grønne;Kent Løjstrup-Thomsen, Nakskov;0
8. Sandby;A;Socialdemokratiet;Listestemmer;39
8. Sandby;A;Socialdemokratiet;Holger Schou Rasmussen;69
8. Sandby;A;Socialdemokratiet;Vibeke Grave;7
8. Sandby;A;Socialdemokratiet;Steffen Rasmussen;8
8. Sandby;A;Socialdemokratiet;Thomas Østergaard;13
8. Sandby;A;Socialdemokratiet;Leif Utermöhl;7
8. Sandby;A;Socialdemokratiet;Martin Boesen;1
8. Sandby;A;Socialdemokratiet;Michael Knudsen;6
8. Sandby;A;Socialdemokratiet;Gry Hernø;2
8. Sandby;A;Socialdemokratiet;Klaus Frederik Svensson;13
8. Sandby;A;Socialdemokratiet;Jørgen Rassi Rasmussen;4
8. Sandby;A;Socialdemokratiet;Morten Nielsen;0
8. Sandby;A;Socialdemokratiet;Muj Berisha;0
8. Sandby;A;Socialdemokratiet;Heidi Marqweis;5
8. Sandby;A;Socialdemokratiet;Niels Christian Devantier;0
8. Sandby;A;Socialdemokratiet;Diana Leicht Christensen;0
8. Sandby;A;Socialdemokratiet;Thomas Ploug-Madsen;0
8. Sandby;A;Socialdemokratiet;Dan Brinckmann;0
8. Sandby;A;Socialdemokratiet;Kenneth Reick Nielsen;1
8. Sandby;A;Socialdemokratiet;Lasse Falster;2
8. Sandby;A;Socialdemokratiet;Ann-Britt Lærkedahl;1
8. Sandby;A;Socialdemokratiet;Bodil Waagensen;0
8. Sandby;B;Radikale Venstre;Listestemmer;0
8. Sandby;B;Radikale Venstre;Kristian Stokholm;3
8. Sandby;B;Radikale Venstre;Claus Brandt Kristensen;0
8. Sandby;B;Radikale Venstre;Talat Hussain;0
8. Sandby;B;Radikale Venstre;Kenan Bajric;0
8. Sandby;C;Det Konservative Folkeparti;Listestemmer;7
8. Sandby;C;Det Konservative Folkeparti;Henrik Jacobsen, Maribo;5
8. Sandby;C;Det Konservative Folkeparti;Anna Arnecke, Nakskov;10
8. Sandby;C;Det Konservative Folkeparti;Anne Hopkins, Dannemare;0
8. Sandby;C;Det Konservative Folkeparti;Martin Stentebjerg, Holeby;3
8. Sandby;C;Det Konservative Folkeparti;Klaus Møller, Nakskov;10
8. Sandby;C;Det Konservative Folkeparti;Roman Smigielski, Holeby;0
8. Sandby;C;Det Konservative Folkeparti;Erik Poulsen, Rødby;0
8. Sandby;C;Det Konservative Folkeparti;Lars Buhl, Rødby;0
8. Sandby;D;Nye Borgerlige;Listestemmer;7
8. Sandby;D;Nye Borgerlige;Anne Raft;8
8. Sandby;D;Nye Borgerlige;Steen Nielsen;0
8. Sandby;D;Nye Borgerlige;Jørgen Mortensen;0
8. Sandby;F;SF - Socialistisk Folkeparti;Listestemmer;6
8. Sandby;F;SF - Socialistisk Folkeparti;Lars Christiansen;5
8. Sandby;F;SF - Socialistisk Folkeparti;Frank Gravesen;2
8. Sandby;F;SF - Socialistisk Folkeparti;Jørgen Olsen;4
8. Sandby;F;SF - Socialistisk Folkeparti;Goran Smailagic;0
8. Sandby;F;SF - Socialistisk Folkeparti;Casper Løje Pedersen;0
8. Sandby;H;Din Stemme;Listestemmer;7
8. Sandby;H;Din Stemme;Henning Alfred Rasmussen, Bursø;16
8. Sandby;H;Din Stemme;Marie-Louise Brehm Nielsen, Sølles;20
8. Sandby;H;Din Stemme;Birgit Møgelmose, Vestenskov;11
8. Sandby;H;Din Stemme;Anette Knoblauch, Søllested;0
8. Sandby;H;Din Stemme;Peter Friis, Nakskov;1
8. Sandby;H;Din Stemme;Erhardt Tonnesen, Holeby;0
8. Sandby;H;Din Stemme;Jette Hansen, Nakskov;0
8. Sandby;H;Din Stemme;Halil Saitovic, Nakskov;2
8. Sandby;H;Din Stemme;Stine Skøtt Olsen, Bandholm;1
8. Sandby;J;Vestfronten;Listestemmer;1
8. Sandby;J;Vestfronten;Anders Bo, Nakskov;3
8. Sandby;J;Vestfronten;Torben Hansen, Nakskov;0
8. Sandby;J;Vestfronten;Susanna Antoniussen, Nakskov;0
8. Sandby;L;Lokallisten Lolland;Listestemmer;6
8. Sandby;L;Lokallisten Lolland;Leo Christensen;10
8. Sandby;L;Lokallisten Lolland;Tomoko Nielsen;1
8. Sandby;L;Lokallisten Lolland;Niels Nielsen;1
8. Sandby;L;Lokallisten Lolland;Jørgen Andersen;0
8. Sandby;L;Lokallisten Lolland;Linda Sommer;2
8. Sandby;L;Lokallisten Lolland;Karsten Vie;1
8. Sandby;L;Lokallisten Lolland;Jonas Sylvester Kaspersen;0
8. Sandby;N;Nakskov listen;Listestemmer;6
8. Sandby;N;Nakskov listen;Per Kim Nielsen, Rudbjerg;6
8. Sandby;N;Nakskov listen;Anders Madsen, Nakskov;2
8. Sandby;N;Nakskov listen;Casper Schrøder Blume, Nakskov;1
8. Sandby;N;Nakskov listen;René Marquardt Frederiksen, Naksko;3
8. Sandby;N;Nakskov listen;Mads Bach Petersen, Nakskov;0
8. Sandby;N;Nakskov listen;Brian Hansen, Nakskov;0
8. Sandby;N;Nakskov listen;Leane Johansen, Nakskov;1
8. Sandby;N;Nakskov listen;Per Rasmussen, Vestenskov;2
8. Sandby;N;Nakskov listen;Steen Bahnsen, Græshave;0
8. Sandby;N;Nakskov listen;Lene Christiansen, Vestenskov;0
8. Sandby;N;Nakskov listen;Søren Madsen, Vesterborg;0
8. Sandby;O;Dansk Folkeparti;Listestemmer;15
8. Sandby;O;Dansk Folkeparti;Eric Steffensen;8
8. Sandby;O;Dansk Folkeparti;Allan Blak;1
8. Sandby;O;Dansk Folkeparti;Henning G. E. Rasmussen;2
8. Sandby;O;Dansk Folkeparti;Palle Petersen;5
8. Sandby;O;Dansk Folkeparti;Henrik Larsen;1
8. Sandby;V;Venstre, Danmarks Liberale Parti;Listestemmer;18
