Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
1. Lemvig;A;Socialdemokratiet;Listestemmer;154
1. Lemvig;A;Socialdemokratiet;Lone Pilgaard Sørensen;426
1. Lemvig;A;Socialdemokratiet;Bent Wolder Mortensen;18
1. Lemvig;A;Socialdemokratiet;Tina Mortensen;93
1. Lemvig;A;Socialdemokratiet;Peter Borup Sørensen;80
1. Lemvig;A;Socialdemokratiet;Ole Skovsgaard Daniel;32
1. Lemvig;A;Socialdemokratiet;Steen Madsen;205
1. Lemvig;A;Socialdemokratiet;Allan Mose Jakobsen;18
1. Lemvig;A;Socialdemokratiet;Bjarne Jensen;17
1. Lemvig;B;Radikale Venstre;Listestemmer;15
1. Lemvig;B;Radikale Venstre;Gitte Winther Jeppesen;96
1. Lemvig;B;Radikale Venstre;Ole Margon;41
1. Lemvig;B;Radikale Venstre;Keld Marstrand Wang;8
1. Lemvig;B;Radikale Venstre;Sjønne Kallesøe;7
1. Lemvig;B;Radikale Venstre;Henrik Hvas-Busk;3
1. Lemvig;B;Radikale Venstre;Anna Maria Hoornenborg;8
1. Lemvig;B;Radikale Venstre;Azad Palmqvist;21
1. Lemvig;C;Det Konservative Folkeparti;Listestemmer;37
1. Lemvig;C;Det Konservative Folkeparti;Jens Lønberg;206
1. Lemvig;C;Det Konservative Folkeparti;Benedicte Hjerl Carstensen;107
1. Lemvig;C;Det Konservative Folkeparti;Alex Augustinus Gregersen;4
1. Lemvig;C;Det Konservative Folkeparti;Mikael Matthesen;55
1. Lemvig;C;Det Konservative Folkeparti;Claus Ø. Mosekjær;12
1. Lemvig;C;Det Konservative Folkeparti;Jens Jørn Porup;17
1. Lemvig;C;Det Konservative Folkeparti;Rasmus Porup;134
1. Lemvig;C;Det Konservative Folkeparti;Lars Snejbjerg;59
1. Lemvig;D;Nye Borgerlige;Listestemmer;37
1. Lemvig;D;Nye Borgerlige;Allan Berg;78
1. Lemvig;D;Nye Borgerlige;Bent Løkke;9
1. Lemvig;D;Nye Borgerlige;Tina Berg;5
1. Lemvig;D;Nye Borgerlige;Nick Janus Larsen;0
1. Lemvig;D;Nye Borgerlige;Bodil Reinau;0
1. Lemvig;F;SF - Socialistisk Folkeparti;Listestemmer;47
1. Lemvig;F;SF - Socialistisk Folkeparti;Arne Noe;184
1. Lemvig;F;SF - Socialistisk Folkeparti;Dorete Kallesøe;93
1. Lemvig;F;SF - Socialistisk Folkeparti;Jacob Hansen Rye;14
1. Lemvig;F;SF - Socialistisk Folkeparti;Ditte Wittrup;16
1. Lemvig;F;SF - Socialistisk Folkeparti;Jørn Nielsen;5
1. Lemvig;F;SF - Socialistisk Folkeparti;Britta G. Kubstrup;9
1. Lemvig;F;SF - Socialistisk Folkeparti;Brian Lehm Nielsen;0
1. Lemvig;F;SF - Socialistisk Folkeparti;Janet Jensen;1
1. Lemvig;F;SF - Socialistisk Folkeparti;Pia Ellesøe Gasseholm;1
1. Lemvig;F;SF - Socialistisk Folkeparti;Søren Christensen;0
1. Lemvig;I;Liberal Alliance;Listestemmer;13
1. Lemvig;I;Liberal Alliance;Stefan Agger;38
1. Lemvig;I;Liberal Alliance;Daniel Vestfjörd Óskarsson;7
1. Lemvig;O;Dansk Folkeparti;Listestemmer;22
1. Lemvig;O;Dansk Folkeparti;Karl Balleby;51
1. Lemvig;O;Dansk Folkeparti;Henning Juhl Christensen;21
1. Lemvig;O;Dansk Folkeparti;Kirsten Nielsen;10
1. Lemvig;V;Venstre, Danmarks Liberale Parti;Listestemmer;104
1. Lemvig;V;Venstre, Danmarks Liberale Parti;Erik Flyvholm;470
1. Lemvig;V;Venstre, Danmarks Liberale Parti;Mikael Bertelsen;3
1. Lemvig;V;Venstre, Danmarks Liberale Parti;Karsten Bjerg;14
1. Lemvig;V;Venstre, Danmarks Liberale Parti;Steffen Damsgaard;132
1. Lemvig;V;Venstre, Danmarks Liberale Parti;Bent B. Graversen;102
1. Lemvig;V;Venstre, Danmarks Liberale Parti;Asger Gyldenkærne;1
1. Lemvig;V;Venstre, Danmarks Liberale Parti;Christina Serup Hove;40
1. Lemvig;V;Venstre, Danmarks Liberale Parti;Tina Boel van Ingen;12
1. Lemvig;V;Venstre, Danmarks Liberale Parti;Kurt Anker Jensen;6
1. Lemvig;V;Venstre, Danmarks Liberale Parti;Søren V. Jensen;135
1. Lemvig;V;Venstre, Danmarks Liberale Parti;Gunnar Lisby Kjær;140
1. Lemvig;V;Venstre, Danmarks Liberale Parti;Albert Vinther Krogh;8
1. Lemvig;V;Venstre, Danmarks Liberale Parti;Ellen Mejdahl;23
1. Lemvig;V;Venstre, Danmarks Liberale Parti;Chris Olesen;41
1. Lemvig;V;Venstre, Danmarks Liberale Parti;Susanne Pallestoft;131
1. Lemvig;V;Venstre, Danmarks Liberale Parti;Michelle Welle Tange;7
1. Lemvig;V;Venstre, Danmarks Liberale Parti;Henrik Thygesen;88
2. Nørre Nissum;A;Socialdemokratiet;Listestemmer;69
2. Nørre Nissum;A;Socialdemokratiet;Lone Pilgaard Sørensen;105
