Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
1. Vordingborg;A;Socialdemokratiet;Listestemmer;210
1. Vordingborg;A;Socialdemokratiet;Mikael Smed;400
1. Vordingborg;A;Socialdemokratiet;Brit Skovgaard;18
1. Vordingborg;A;Socialdemokratiet;Anders J. Andersen;52
1. Vordingborg;A;Socialdemokratiet;Mette Høgh Christiansen;36
1. Vordingborg;A;Socialdemokratiet;Nikolaj W. Reichel;13
1. Vordingborg;A;Socialdemokratiet;Kenneth Andersen;8
1. Vordingborg;A;Socialdemokratiet;Poul A. Larsen;61
1. Vordingborg;A;Socialdemokratiet;Tine Bagger Hansen;10
1. Vordingborg;A;Socialdemokratiet;Kurt Johansen;0
1. Vordingborg;A;Socialdemokratiet;Henriette Fentz Leithoff;12
1. Vordingborg;A;Socialdemokratiet;Louise Herløv;12
1. Vordingborg;A;Socialdemokratiet;Rasmus Oxfeldt Larsen;5
1. Vordingborg;A;Socialdemokratiet;Lis Jespersen;4
1. Vordingborg;A;Socialdemokratiet;Line Dahl Abildgaard;15
1. Vordingborg;A;Socialdemokratiet;Michael Larsen;128
1. Vordingborg;A;Socialdemokratiet;Jacob Kamper;24
1. Vordingborg;A;Socialdemokratiet;Susanne Littau;2
1. Vordingborg;A;Socialdemokratiet;Jens-Peter Hansen;17
1. Vordingborg;A;Socialdemokratiet;Jens Ravn;6
1. Vordingborg;A;Socialdemokratiet;Carsten Olsen;19
1. Vordingborg;A;Socialdemokratiet;Flemming Mortensen;21
1. Vordingborg;A;Socialdemokratiet;Emil Roest;15
1. Vordingborg;A;Socialdemokratiet;Bigman A. Nkunkununu;9
1. Vordingborg;A;Socialdemokratiet;Jens Larsen;1
1. Vordingborg;A;Socialdemokratiet;Shadie Louk;5
1. Vordingborg;B;Radikale Venstre;Listestemmer;20
1. Vordingborg;B;Radikale Venstre;Michael Larsen, Stege;17
1. Vordingborg;B;Radikale Venstre;Kathrine Olldag, Vordingborg;27
1. Vordingborg;B;Radikale Venstre;Patrick Mathias Rasmussen, Vording;19
1. Vordingborg;B;Radikale Venstre;Patricia Rabjerg, Stege;2
1. Vordingborg;B;Radikale Venstre;Lars Bakke Olsen, Askeby;3
1. Vordingborg;B;Radikale Venstre;Carsten Nøhr Larsen, Kalvehave;0
1. Vordingborg;B;Radikale Venstre;Vibeke Grønbæk, Vordingborg;7
1. Vordingborg;C;Det Konservative Folkeparti;Listestemmer;86
