Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
2. Assens;A;Socialdemokratiet;Listestemmer;111
2. Assens;A;Socialdemokratiet;Leif Skaarup;116
2. Assens;A;Socialdemokratiet;Per Husted;43
2. Assens;A;Socialdemokratiet;Edin Hajder;6
2. Assens;A;Socialdemokratiet;Mette Binderup;8
2. Assens;A;Socialdemokratiet;Karen Østergaard;17
2. Assens;A;Socialdemokratiet;Lene Nielsen;5
2. Assens;A;Socialdemokratiet;Trine Blaabjerg Petersen;5
2. Assens;A;Socialdemokratiet;Peter Muhl;5
2. Assens;A;Socialdemokratiet;Rikke Fonnesbæk;0
2. Assens;A;Socialdemokratiet;Jane Grøn;17
2. Assens;A;Socialdemokratiet;Jens Riise Dalgaard;0
2. Assens;A;Socialdemokratiet;Dorthe Boddum;1
2. Assens;A;Socialdemokratiet;Pia Brøndum;47
2. Assens;A;Socialdemokratiet;Niels Peter Christoffersen;1
2. Assens;A;Socialdemokratiet;Faketa Leto;12
2. Assens;A;Socialdemokratiet;Helle Qvist Toft;1
2. Assens;A;Socialdemokratiet;Per Søndergaard Mathiesen;2
2. Assens;A;Socialdemokratiet;Alexander A. Hansen;16
2. Assens;A;Socialdemokratiet;Jesper Helbo Vinther;0
2. Assens;A;Socialdemokratiet;Peter Ruberg Kristensen;2
2. Assens;A;Socialdemokratiet;Thomas Høj;15
2. Assens;A;Socialdemokratiet;Ole Jakobsen;0
2. Assens;B;Radikale Venstre;Listestemmer;3
2. Assens;B;Radikale Venstre;Jens Lykke, Hobro;7
2. Assens;B;Radikale Venstre;Heidi Vive, Hobro;2
2. Assens;B;Radikale Venstre;Thorbjørn Aagaard, Hadsund;2
2. Assens;B;Radikale Venstre;Peter Carstensen, Valsgård;0
2. Assens;B;Radikale Venstre;Maren Tang, Rostrup;0
2. Assens;C;Det Konservative Folkeparti;Listestemmer;16
2. Assens;C;Det Konservative Folkeparti;Jens-Henrik Kirk, Mariager;22
2. Assens;C;Det Konservative Folkeparti;Christian Johnson, Hobro;4
2. Assens;C;Det Konservative Folkeparti;Jytte Birkkjær, Hadsund;1
2. Assens;C;Det Konservative Folkeparti;Lise-Lotte Wagner, Hobro;0
2. Assens;C;Det Konservative Folkeparti;Laura Holm, Norup;163
2. Assens;C;Det Konservative Folkeparti;Simon Linde, Mariager;3
2. Assens;C;Det Konservative Folkeparti;Belinda Vendelbo, Veddum;3
2. Assens;C;Det Konservative Folkeparti;Bent Verner Madsen, Helberskov;0
