Afstemningsområde;Bogstavbetegnelse;Listenavn;Navn;Stemmetal
1. Ishøj Landsby;A;Socialdemokratiet;Listestemmer;72
1. Ishøj Landsby;A;Socialdemokratiet;Merete Amdisen;78
1. Ishøj Landsby;A;Socialdemokratiet;Kasper Bjering Søby Jensen;6
1. Ishøj Landsby;A;Socialdemokratiet;Jeannette Merklin;58
1. Ishøj Landsby;A;Socialdemokratiet;Thomas Hjorth Rasmussen;12
1. Ishøj Landsby;A;Socialdemokratiet;Henrik Olsen;4
1. Ishøj Landsby;A;Socialdemokratiet;Jørn Højmark;8
1. Ishøj Landsby;A;Socialdemokratiet;Betina Havmand Demir;6
1. Ishøj Landsby;A;Socialdemokratiet;Erkan Yapici;2
1. Ishøj Landsby;A;Socialdemokratiet;Anita Boulier;0
1. Ishøj Landsby;A;Socialdemokratiet;Mikkel Weng Nielsen;0
1. Ishøj Landsby;A;Socialdemokratiet;Henriette Flindt Madsen;8
1. Ishøj Landsby;A;Socialdemokratiet;Bayram Yüksel;2
1. Ishøj Landsby;A;Socialdemokratiet;Aase Bagger;3
1. Ishøj Landsby;A;Socialdemokratiet;Murat Kütük;4
1. Ishøj Landsby;A;Socialdemokratiet;Henriette Ritz Kylmann;6
1. Ishøj Landsby;A;Socialdemokratiet;Selcuk Mehmet Ozcan;7
1. Ishøj Landsby;B;Radikale Venstre;Listestemmer;12
1. Ishøj Landsby;B;Radikale Venstre;Ali Güvercin;16
1. Ishøj Landsby;B;Radikale Venstre;Helle M. Olesen;4
1. Ishøj Landsby;B;Radikale Venstre;Wala Alshahayib;1
1. Ishøj Landsby;C;Det Konservative Folkeparti;Listestemmer;46
1. Ishøj Landsby;C;Det Konservative Folkeparti;Rasmus Ørvad Boné;49
1. Ishøj Landsby;C;Det Konservative Folkeparti;Uffe Andersen;14
1. Ishøj Landsby;C;Det Konservative Folkeparti;Mogens Everdahl;1
1. Ishøj Landsby;C;Det Konservative Folkeparti;Benny Hansen;4
1. Ishøj Landsby;D;Nye Borgerlige;Listestemmer;21
1. Ishøj Landsby;D;Nye Borgerlige;Rene Quist;10
1. Ishøj Landsby;D;Nye Borgerlige;Poul Erik Christensen;7
1. Ishøj Landsby;D;Nye Borgerlige;May Wold;3
1. Ishøj Landsby;F;SF - Socialistisk Folkeparti;Listestemmer;19
1. Ishøj Landsby;F;SF - Socialistisk Folkeparti;Kalbiye Yüksel;7
1. Ishøj Landsby;F;SF - Socialistisk Folkeparti;Sami Deniz;4
1. Ishøj Landsby;F;SF - Socialistisk Folkeparti;Natasha Carstens;25
1. Ishøj Landsby;F;SF - Socialistisk Folkeparti;Henrik Mikkelsen;1
1. Ishøj Landsby;F;SF - Socialistisk Folkeparti;Ibrahim Ozdemir;0
1. Ishøj Landsby;L;Ishøjlisten;Listestemmer;11
1. Ishøj Landsby;L;Ishøjlisten;Ole Bjørstorp;43
1. Ishøj Landsby;L;Ishøjlisten;Sengül Deniz;19
1. Ishøj Landsby;L;Ishøjlisten;Johnna Stark;1
1. Ishøj Landsby;L;Ishøjlisten;Steen Skovhus;5
1. Ishøj Landsby;L;Ishøjlisten;Milishia Moradi;3
1. Ishøj Landsby;L;Ishøjlisten;Seyit Ahmet Ozkan;2
1. Ishøj Landsby;L;Ishøjlisten;Alija Ganic;4
1. Ishøj Landsby;L;Ishøjlisten;Sara Younesi;1
1. Ishøj Landsby;L;Ishøjlisten;Thorbjørn Jensen;0
1. Ishøj Landsby;L;Ishøjlisten;Hans Jellingholt;0
1. Ishøj Landsby;M;Annelise Madsen;Listestemmer;13
1. Ishøj Landsby;M;Annelise Madsen;Annelise Madsen;37
1. Ishøj Landsby;M;Annelise Madsen;Flemming Andersen;0
1. Ishøj Landsby;M;Annelise Madsen;Kjeld Hildebrandt Hansen;0
1. Ishøj Landsby;M;Annelise Madsen;Henriette Tybjerg Madsen;1
1. Ishøj Landsby;M;Annelise Madsen;Michael Brostrøm;1
1. Ishøj Landsby;O;Dansk Folkeparti;Listestemmer;15
1. Ishøj Landsby;O;Dansk Folkeparti;Poul Rikardt Jørgensen;5
1. Ishøj Landsby;O;Dansk Folkeparti;Charlotte Jørgensen;14
1. Ishøj Landsby;O;Dansk Folkeparti;Thomas Nimholm;22
1. Ishøj Landsby;O;Dansk Folkeparti;Henrik Lund;1
1. Ishøj Landsby;V;Venstre, Danmarks Liberale Parti;Listestemmer;67
1. Ishøj Landsby;V;Venstre, Danmarks Liberale Parti;Pia Skourup;118
1. Ishøj Landsby;V;Venstre, Danmarks Liberale Parti;Ole Beckmann;36
1. Ishøj Landsby;V;Venstre, Danmarks Liberale Parti;Tina Nielsen;1
1. Ishøj Landsby;V;Venstre, Danmarks Liberale Parti;Ulrik Bjørn Nielsen;21
1. Ishøj Landsby;V;Venstre, Danmarks Liberale Parti;Maria Ronild;7
1. Ishøj Landsby;V;Venstre, Danmarks Liberale Parti;Birgit Kampp;0
1. Ishøj Landsby;V;Venstre, Danmarks Liberale Parti;Kjeld Neumann;0
1. Ishøj Landsby;V;Venstre, Danmarks Liberale Parti;Flemming Gylling;0
1. Ishøj Landsby;Æ;Frihedslisten;Listestemmer;1
1. Ishøj Landsby;Æ;Frihedslisten;Anne Marie Svenningsen;1
1. Ishøj Landsby;Ø;Enhedslisten - De Rød-Grønne;Listestemmer;18
1. Ishøj Landsby;Ø;Enhedslisten - De Rød-Grønne;Ole Wedel-Brandt;12
1. Ishøj Landsby;Ø;Enhedslisten - De Rød-Grønne;Anja Skjoldborg Hansen;9
1. Ishøj Landsby;Ø;Enhedslisten - De Rød-Grønne;Martin Patrong Haspang;0
1. Ishøj Landsby;Ø;Enhedslisten - De Rød-Grønne;Ebbe Neuchs Sørensen;0
2. Vibeholmskolen;A;Socialdemokratiet;Listestemmer;171
2. Vibeholmskolen;A;Socialdemokratiet;Merete Amdisen;314
2. Vibeholmskolen;A;Socialdemokratiet;Kasper Bjering Søby Jensen;18
2. Vibeholmskolen;A;Socialdemokratiet;Jeannette Merklin;27
2. Vibeholmskolen;A;Socialdemokratiet;Thomas Hjorth Rasmussen;23
2. Vibeholmskolen;A;Socialdemokratiet;Henrik Olsen;33
2. Vibeholmskolen;A;Socialdemokratiet;Jørn Højmark;22
2. Vibeholmskolen;A;Socialdemokratiet;Betina Havmand Demir;18
2. Vibeholmskolen;A;Socialdemokratiet;Erkan Yapici;33
2. Vibeholmskolen;A;Socialdemokratiet;Anita Boulier;3
2. Vibeholmskolen;A;Socialdemokratiet;Mikkel Weng Nielsen;7
2. Vibeholmskolen;A;Socialdemokratiet;Henriette Flindt Madsen;8
2. Vibeholmskolen;A;Socialdemokratiet;Bayram Yüksel;15
2. Vibeholmskolen;A;Socialdemokratiet;Aase Bagger;15
2. Vibeholmskolen;A;Socialdemokratiet;Murat Kütük;39
2. Vibeholmskolen;A;Socialdemokratiet;Henriette Ritz Kylmann;4
2. Vibeholmskolen;A;Socialdemokratiet;Selcuk Mehmet Ozcan;55
2. Vibeholmskolen;B;Radikale Venstre;Listestemmer;13
2. Vibeholmskolen;B;Radikale Venstre;Ali Güvercin;44
2. Vibeholmskolen;B;Radikale Venstre;Helle M. Olesen;10
2. Vibeholmskolen;B;Radikale Venstre;Wala Alshahayib;6
2. Vibeholmskolen;C;Det Konservative Folkeparti;Listestemmer;56
2. Vibeholmskolen;C;Det Konservative Folkeparti;Rasmus Ørvad Boné;73
2. Vibeholmskolen;C;Det Konservative Folkeparti;Uffe Andersen;2
2. Vibeholmskolen;C;Det Konservative Folkeparti;Mogens Everdahl;0
2. Vibeholmskolen;C;Det Konservative Folkeparti;Benny Hansen;8
2. Vibeholmskolen;D;Nye Borgerlige;Listestemmer;37
2. Vibeholmskolen;D;Nye Borgerlige;Rene Quist;24
2. Vibeholmskolen;D;Nye Borgerlige;Poul Erik Christensen;5
2. Vibeholmskolen;D;Nye Borgerlige;May Wold;4
2. Vibeholmskolen;F;SF - Socialistisk Folkeparti;Listestemmer;19
2. Vibeholmskolen;F;SF - Socialistisk Folkeparti;Kalbiye Yüksel;48
2. Vibeholmskolen;F;SF - Socialistisk Folkeparti;Sami Deniz;28
2. Vibeholmskolen;F;SF - Socialistisk Folkeparti;Natasha Carstens;23
2. Vibeholmskolen;F;SF - Socialistisk Folkeparti;Henrik Mikkelsen;5
2. Vibeholmskolen;F;SF - Socialistisk Folkeparti;Ibrahim Ozdemir;6
2. Vibeholmskolen;L;Ishøjlisten;Listestemmer;20
2. Vibeholmskolen;L;Ishøjlisten;Ole Bjørstorp;89
